round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
1,1.5778,42.5640,90.5320,1.5798,43.0300,90.1100
2,1.4147,48.9820,93.0680,1.4318,48.5000,92.8000
3,1.2706,55.0020,94.7580,1.3022,53.4400,94.4800
4,1.1658,58.5820,95.5040,1.2197,56.7000,95.1600
5,1.1010,61.1580,95.9640,1.1755,58.5200,95.3400
6,1.0097,64.4060,96.6640,1.1031,61.5100,95.9200
7,0.9794,65.5960,96.8880,1.0994,61.5300,95.7800
8,0.9669,66.1080,97.0280,1.1063,62.1000,95.7700
9,0.8887,69.0240,97.5880,1.0620,63.0800,96.3000
10,0.8675,69.7580,97.6800,1.0541,63.7200,96.3500
11,0.8364,70.9240,97.8180,1.0484,64.1600,96.1600
12,0.8153,71.6400,97.8240,1.0613,63.7200,96.0900
13,0.7833,72.4200,98.1540,1.0532,64.0400,96.1900
14,0.7313,74.4340,98.4000,1.0367,65.5400,96.1800
15,0.7413,74.0800,98.3280,1.0593,64.3300,96.0400
16,0.7154,74.6600,98.5520,1.0635,64.4300,95.9100
17,0.7431,73.9840,98.3660,1.1140,63.0900,95.5800
18,0.6423,77.3780,98.7760,1.0639,65.6600,96.0200
19,0.6086,79.2300,98.9480,1.0370,65.5600,95.8300
20,0.6574,76.7360,98.8560,1.1010,64.0200,96.1000
21,0.5818,79.6060,99.0200,1.0775,65.5800,95.9200
22,0.5709,80.0840,99.0780,1.0934,64.8500,95.8800
23,0.5780,79.7700,99.1180,1.1236,64.9600,95.9700
24,0.5173,82.0800,99.2860,1.0981,65.3100,96.1900
25,0.5165,81.9760,99.3440,1.1378,64.1300,96.1100
26,0.4969,82.7040,99.3280,1.1204,65.6000,95.8000
27,0.4957,82.4680,99.3760,1.1641,64.7200,95.6200
28,0.5219,81.2320,99.4080,1.2059,64.0400,95.3400
29,0.4781,83.2660,99.3260,1.2042,64.7500,95.7400
30,0.4751,83.0940,99.4660,1.2277,63.9200,95.8400
31,0.4857,82.9300,99.3500,1.2042,63.7100,95.4800
32,0.4499,84.1760,99.5220,1.2634,64.0500,95.5700
33,0.4616,83.5600,99.4920,1.2679,64.0600,95.2800
34,0.4135,85.5720,99.6220,1.2551,64.6800,95.7100
35,0.4117,85.6740,99.6000,1.2670,64.2500,95.6400
36,0.3962,86.3780,99.6100,1.2529,64.2000,95.2700
37,0.3834,86.7020,99.6880,1.2762,64.7100,95.5900
38,0.4072,85.8620,99.5880,1.2898,64.2300,94.9000
39,0.3781,86.8960,99.6620,1.3097,63.7600,95.3100
40,0.3771,86.6940,99.7060,1.3394,63.9800,95.3400
41,0.3746,86.8580,99.6900,1.3544,63.4200,95.3100
42,0.3656,87.3280,99.7360,1.3250,63.2700,95.2000
43,0.3332,88.7420,99.7840,1.3327,63.2500,95.5100
44,0.3552,87.6420,99.7720,1.4159,62.7000,95.3800
45,0.3647,86.9760,99.7420,1.4219,63.0200,95.0000
46,0.3266,88.4980,99.8160,1.4008,64.3100,95.3300
47,0.3556,87.3560,99.7580,1.4745,63.2900,95.1500
48,0.3335,88.0600,99.8160,1.4420,63.2400,94.7700
49,0.3279,88.5300,99.8300,1.4366,63.4300,95.2800
50,0.3515,87.2240,99.8020,1.5234,63.1800,95.1400
51,0.3666,86.8000,99.7340,1.5552,62.1700,94.9000
52,0.3103,89.0240,99.8160,1.4811,62.8000,95.4100
53,0.3400,87.9500,99.7460,1.5110,62.4400,95.0700
54,0.3050,89.1620,99.8540,1.5324,63.0500,95.0500
55,0.3093,89.1160,99.8640,1.5204,63.0300,95.0900
56,0.2900,89.8280,99.8880,1.5207,63.8900,95.2900
57,0.3152,88.6840,99.8480,1.5797,62.2900,95.2900
58,0.2906,90.0120,99.8640,1.5196,62.8200,95.0900
59,0.2457,91.8120,99.8800,1.5435,63.5900,95.1800
60,0.2892,89.7440,99.8820,1.6082,62.3900,94.9900
61,0.2680,90.8040,99.8880,1.6168,62.2800,95.0900
62,0.2903,89.7400,99.8300,1.6111,62.7700,94.8000
63,0.2611,90.9900,99.8920,1.5753,62.9300,95.4000
64,0.2723,90.4800,99.8980,1.6271,62.3700,94.8100
65,0.2972,89.5140,99.8720,1.5867,62.0800,94.5200
66,0.2711,90.5520,99.9120,1.6138,62.5000,94.8900
67,0.2920,89.6080,99.8780,1.6172,62.7900,94.9600
68,0.2512,91.3400,99.9240,1.6090,63.0600,94.9200
69,0.2743,90.3720,99.8940,1.6366,62.8900,95.1500
70,0.3467,87.6560,99.7540,1.7111,60.8300,94.8800
71,0.3075,89.3600,99.8760,1.7144,62.2900,94.6000
72,0.2619,90.6820,99.9220,1.7015,62.6600,94.8500
73,0.2379,91.8520,99.9100,1.6216,63.0300,95.1400
74,0.2555,91.0860,99.9220,1.6409,63.2300,95.1000
75,0.2367,92.0180,99.9080,1.6325,62.9600,95.1400
76,0.3345,88.2480,99.8020,1.7812,61.7500,95.0500
77,0.2682,90.6040,99.9120,1.6791,62.7500,94.6700
78,0.2566,91.3100,99.8960,1.6806,62.1000,94.4300
79,0.2301,92.2300,99.9160,1.6481,62.4600,94.7800
80,0.2401,91.7800,99.9240,1.7103,62.4900,94.4500
81,0.2780,90.0460,99.9120,1.7537,62.2000,94.6600
82,0.2380,91.7380,99.9300,1.6935,62.2900,94.8200
83,0.2415,91.5360,99.9540,1.7121,62.7600,94.9500
84,0.2168,92.6800,99.9280,1.6989,63.3200,94.6300
85,0.2509,91.3900,99.9140,1.6981,62.5900,94.4200
86,0.2236,92.4220,99.9500,1.6814,62.1700,95.0200
87,0.2394,91.6500,99.9180,1.6924,62.4000,94.7300
88,0.2510,91.0940,99.9220,1.7797,62.9300,94.1100
89,0.2270,92.1160,99.9360,1.7158,62.4500,94.5000
90,0.2347,92.0300,99.9380,1.7315,61.9700,94.9200
