round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
1,1.7773,32.5189,86.9967,1.7867,32.1722,86.6311
2,1.6545,37.9889,89.5744,1.6683,37.4356,89.0889
3,1.7137,35.1200,88.7822,1.7302,34.4989,88.4056
4,1.6031,39.9856,90.5322,1.6201,39.4889,89.9700
5,1.6158,40.6244,89.8444,1.6343,39.8911,89.2800
6,1.5504,41.3989,91.6556,1.5665,40.7611,91.0711
7,1.5822,40.7889,90.6700,1.6043,40.0956,90.2056
8,1.5127,43.5911,91.9411,1.5335,42.7767,91.5189
9,1.5631,41.7767,90.6056,1.5843,41.1111,90.2600
10,1.5607,41.7689,91.6244,1.5816,41.2733,91.1244
11,1.4920,45.9422,92.3289,1.5135,45.0333,91.8244
12,1.5909,39.8589,90.2822,1.6129,39.1133,89.7967
13,1.5434,43.4644,92.0056,1.5653,42.6389,91.6289
14,1.5458,42.4189,91.3400,1.5714,41.8444,90.7811
15,1.4573,46.2133,92.4711,1.4831,45.4778,91.8578
16,1.4834,45.5867,92.0778,1.5104,44.5300,91.5444
17,1.4706,46.1189,92.3544,1.4971,45.2222,91.7444
18,1.4961,45.3911,91.6756,1.5209,44.6889,91.2767
19,1.5033,44.3833,92.1567,1.5325,43.5456,91.6300
20,1.5092,45.4000,91.7222,1.5334,44.4089,91.0133
21,1.4576,46.5044,92.2211,1.4836,45.1633,91.7856
22,1.4731,46.0278,92.6533,1.4978,45.1078,92.0633
23,1.4572,46.7156,91.9778,1.4851,45.7000,91.5833
24,1.4778,44.1944,92.7867,1.5054,43.3433,92.3689
25,1.4690,46.1300,92.3133,1.4962,45.1400,91.8056
26,1.5082,44.4400,91.5444,1.5335,43.6667,91.0911
27,1.4170,49.0667,92.8978,1.4463,48.0989,92.4511
28,1.5287,43.9200,90.8633,1.5535,43.1078,90.2722
29,1.4222,48.2900,93.0433,1.4482,47.2033,92.6611
30,1.4571,46.2344,92.5522,1.4831,45.5356,92.0744
31,1.4383,48.4211,92.2822,1.4635,47.3656,91.7244
32,1.5032,44.3344,91.4811,1.5342,43.2211,90.8589
33,1.5253,44.2767,90.5711,1.5526,43.3000,89.9878
34,1.4138,47.8733,93.1144,1.4412,47.0211,92.6211
35,1.5016,43.5900,92.2867,1.5272,42.7889,91.6189
36,1.4695,46.6011,92.1178,1.4949,45.5844,91.5067
37,1.5222,44.1644,91.4167,1.5498,43.0289,90.8178
38,1.4873,45.2078,91.6367,1.5140,44.0633,91.0656
39,1.4556,46.1811,92.9300,1.4847,45.0522,92.3700
40,1.3921,48.5689,93.5889,1.4218,47.5156,93.0244
41,1.5348,44.2689,91.1911,1.5606,43.0289,90.6656
42,1.4330,48.3278,92.4456,1.4615,47.4522,91.9911
43,1.4409,48.0056,92.8667,1.4665,47.0322,92.3967
44,1.4815,45.8033,92.0633,1.5081,45.0389,91.4167
45,1.4587,47.2989,91.8756,1.4848,46.3178,91.3333
46,1.6125,40.8833,90.0744,1.6372,40.3844,89.6133
47,1.4739,45.8656,92.2822,1.5039,44.9489,91.7356
48,1.4036,49.2078,93.1111,1.4312,48.2644,92.5200
49,1.4027,48.3844,93.3522,1.4323,47.3367,92.9278
50,1.3958,48.9156,93.7700,1.4244,47.8567,93.1644
51,1.5336,44.6856,90.4067,1.5623,43.9011,89.9122
52,1.4543,46.2200,92.3756,1.4835,45.4844,91.6556
53,1.4172,48.3644,92.7589,1.4461,47.4944,92.3356
54,1.4437,46.2567,92.8833,1.4761,45.3356,92.3089
55,1.4362,45.9556,93.2633,1.4657,44.9978,92.6589
56,1.4412,47.2156,92.4856,1.4716,46.1611,92.0678
57,1.5350,44.2956,90.8011,1.5617,43.5511,90.1733
58,1.6108,40.0111,90.9544,1.6398,39.3167,90.2989
59,1.4538,46.9789,92.0089,1.4852,45.9833,91.4689
60,1.4542,45.1622,92.6889,1.4874,44.3378,92.0922
61,1.3819,49.6511,93.5433,1.4136,48.3267,92.9511
62,1.3927,49.7800,93.2922,1.4238,48.4600,92.7911
63,1.4319,47.1211,92.8644,1.4604,46.1578,92.3578
64,1.3994,49.3711,93.2867,1.4292,48.3356,92.7244
65,1.4010,48.6456,93.0289,1.4322,47.5467,92.4000
66,1.4196,48.2967,92.4356,1.4501,47.4044,91.8144
67,1.3945,49.1556,93.3956,1.4252,47.8278,92.7833
68,1.4001,48.3511,93.5444,1.4319,47.1633,93.0378
69,1.5236,44.1911,91.5656,1.5515,43.5133,90.9044
70,1.4049,48.0800,93.2033,1.4354,47.1344,92.7089
71,1.4245,48.7800,92.7444,1.4542,47.7856,92.1656
72,1.4720,45.1844,92.2067,1.5060,44.1833,91.6256
73,1.4189,47.3856,93.0133,1.4516,46.2300,92.4311
74,1.3925,49.9500,93.3778,1.4237,48.6622,92.7944
75,1.4113,47.9833,93.2778,1.4461,47.1033,92.6444
76,1.4292,47.7222,93.4122,1.4589,46.6633,92.7622
77,1.4603,46.8944,91.8122,1.4915,46.1233,91.2200
78,1.4174,48.8433,93.3222,1.4490,47.4500,92.7244
79,1.5534,41.7078,91.6856,1.5867,40.8178,91.0633
80,1.4689,44.9244,92.1833,1.4994,43.5800,91.6911
81,1.3824,49.0678,93.7567,1.4141,47.6644,93.2511
82,1.3951,49.5822,93.4000,1.4253,48.4756,92.8800
83,1.6163,41.6278,88.3078,1.6411,40.5856,87.6878
84,1.4597,47.4178,92.0133,1.4895,46.3556,91.3933
85,1.4337,47.3278,92.9333,1.4649,46.2211,92.2789
86,1.4755,46.6444,92.3356,1.5041,45.7878,91.6733
87,1.4556,46.7267,92.9222,1.4883,45.6856,92.3233
88,1.4820,45.4656,91.9044,1.5122,44.4433,91.1844
89,1.4173,47.4056,93.1733,1.4472,46.3967,92.6456
90,1.3973,48.7811,93.3356,1.4312,47.6389,92.8011
91,1.5244,42.9122,92.1622,1.5520,42.1700,91.3856
92,1.4158,48.4067,93.3256,1.4458,47.4422,92.7522
93,1.4120,48.2322,93.1622,1.4429,47.2122,92.6522
94,1.4544,45.3056,92.7978,1.4875,44.3133,92.2867
95,1.4675,46.6144,91.8678,1.4959,45.9756,91.2000
96,1.4153,48.6433,93.2222,1.4456,47.5089,92.5700
97,1.4208,48.6733,92.7178,1.4514,47.8711,92.2244
98,1.4314,47.8500,92.6200,1.4642,46.8789,92.1967
99,1.4565,46.2800,92.4744,1.4865,45.4233,92.0022
100,1.5129,44.6733,91.9633,1.5452,43.8956,91.4589
