round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
1,4.2371,5.4860,18.6680,4.2484,5.6000,18.2000
2,3.8735,9.9740,30.7080,3.8916,9.9900,30.3900
3,3.6737,13.5400,36.6920,3.7020,13.1600,36.6100
4,3.5226,15.9940,40.9620,3.5605,15.7400,40.2800
5,3.3777,18.7240,45.6840,3.4246,18.4400,44.7000
6,3.2982,20.5800,48.2580,3.3538,20.0200,47.0300
7,3.2229,21.9920,50.2060,3.2885,21.3500,48.7100
8,3.1613,23.2600,51.8080,3.2376,22.3900,49.8300
9,3.1387,23.6180,52.2740,3.2214,22.9400,50.5800
10,3.0875,24.3840,53.3800,3.1807,22.8100,51.2600
11,3.0336,25.9400,54.6420,3.1317,24.5700,51.9700
12,3.0160,26.2660,55.6480,3.1155,25.2500,53.0000
13,2.9741,26.9460,56.5600,3.0881,25.0800,53.6000
14,2.9488,27.5500,57.2140,3.0616,25.3400,54.8100
15,2.9208,27.9440,57.7620,3.0373,25.9500,54.3900
16,2.8904,28.4420,58.6120,3.0216,25.9100,55.0700
17,2.8597,29.0280,59.5520,2.9912,26.5600,55.9500
18,2.8400,29.4200,59.8120,2.9773,26.9800,56.4600
19,2.8091,30.2700,60.5660,2.9474,27.5600,56.6400
20,2.7924,30.4820,61.0140,2.9334,27.8800,57.5400
21,2.7660,31.6140,61.8980,2.9225,28.0600,57.1300
22,2.7583,31.2560,61.9340,2.9141,28.3100,58.0100
23,2.7444,31.9940,62.5320,2.9020,28.8100,57.7400
24,2.7231,32.1800,62.3460,2.8922,28.6200,58.3900
25,2.7163,32.4360,62.8380,2.8812,29.2100,58.1300
26,2.6850,33.3400,63.9340,2.8585,29.6100,59.2600
27,2.7311,32.1500,62.5120,2.9105,28.2700,57.8300
28,2.6498,33.7260,64.4700,2.8328,30.2000,59.4500
29,2.6355,34.5100,64.7480,2.8250,30.7500,60.0900
30,2.6490,33.8760,64.5240,2.8353,30.1300,60.0800
31,2.6442,34.2840,64.8500,2.8360,30.1300,59.6800
32,2.6263,34.2380,65.2080,2.8160,30.3700,60.1900
33,2.6080,34.5560,65.2680,2.8092,30.7400,60.3200
34,2.6038,34.7760,65.5260,2.8072,30.8200,60.2200
35,2.5864,35.4580,65.9820,2.7896,30.9000,61.1100
36,2.5776,35.4040,65.9000,2.7855,31.4600,60.7700
