round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
1,1.6255,40.3300,89.7420,1.6265,40.5000,89.4500
2,1.4954,45.4400,92.4400,1.5008,45.3700,92.0600
3,1.3953,49.7680,93.3840,1.4077,49.1000,93.2700
4,1.3170,52.3840,94.0660,1.3363,51.5200,93.8300
5,1.2914,53.8840,94.2080,1.3189,52.7700,93.9300
6,1.1744,58.4680,95.2860,1.2105,56.8600,94.9800
7,1.1352,59.6480,95.8580,1.1807,58.1500,95.3900
8,1.1247,60.3340,95.8220,1.1734,58.3700,95.7000
9,1.0898,61.8060,96.2740,1.1413,59.7200,95.7700
10,1.0556,63.1760,96.3400,1.1180,60.7000,95.6500
11,1.0691,63.0080,96.0440,1.1302,60.5700,95.4300
12,1.0435,63.7540,96.2440,1.1105,61.4300,95.9000
13,1.0342,63.9320,96.4580,1.1096,61.4600,95.8700
14,1.0157,64.6120,96.6600,1.0914,61.8900,95.8500
15,0.9767,66.4700,96.8860,1.0556,63.2100,96.1700
16,0.9828,65.9740,96.8100,1.0624,62.8900,96.2000
17,1.0135,64.6440,96.8220,1.1040,61.6000,95.9100
18,0.9677,66.0360,96.9700,1.0514,63.1700,96.1100
19,0.9482,67.1120,97.2360,1.0326,63.8800,96.4300
20,0.9443,67.6680,97.4300,1.0417,64.1600,96.2700
21,0.9480,67.6600,97.1300,1.0398,63.8200,96.0800
22,0.9426,67.6740,97.3060,1.0400,63.8400,96.4600
23,0.9041,69.1340,97.3820,1.0019,65.5100,96.5000
24,0.9130,68.2080,97.5000,1.0118,65.0100,96.5500
25,0.9154,68.2680,97.4200,1.0156,64.7200,96.6400
26,0.9154,68.2160,97.2980,1.0205,64.3300,96.1100
27,0.9838,65.6800,96.8940,1.0847,62.2600,96.0500
28,0.8936,69.2200,97.4740,1.0021,64.9200,96.4500
29,0.9125,68.8500,97.0940,1.0228,64.6100,96.0700
30,0.9098,68.1240,97.5180,1.0301,64.2000,96.5100
31,0.9768,65.6140,96.9180,1.0886,62.2300,95.9000
32,0.9079,68.5420,97.2520,1.0223,64.6300,96.4100
