round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
1,1.7448,36.2220,87.6380,1.7432,36.3300,87.2000
2,1.4998,46.2140,92.1520,1.5047,46.1800,92.3200
3,1.4184,49.2340,92.3020,1.4270,48.8900,92.2600
4,1.2884,54.0220,94.6460,1.3103,53.5300,94.2900
5,1.3056,53.4280,93.9840,1.3330,52.5500,93.7700
6,1.2157,56.9200,95.1180,1.2569,55.5800,94.7000
7,1.2006,57.3040,95.0640,1.2376,56.1800,94.8900
8,1.1207,61.1600,96.0740,1.1673,59.5000,95.5000
9,1.1402,60.6480,95.5720,1.1914,58.1100,94.9900
10,1.1104,60.5340,96.1620,1.1630,58.9900,95.5900
11,1.0739,62.4660,96.5400,1.1327,60.4900,95.9800
12,1.0468,63.7000,96.4620,1.1099,60.6800,96.1000
13,1.0573,63.1700,96.6660,1.1234,60.4800,95.7200
14,1.0337,64.2480,96.5240,1.1152,60.7000,95.7300
15,1.0012,65.8560,96.9100,1.0811,62.2900,96.0000
16,1.0459,63.4200,96.4180,1.1307,60.4600,95.5100
17,1.0549,62.8060,96.7120,1.1462,59.8000,95.7400
18,0.9653,66.5460,97.0780,1.0569,63.5300,96.2100
19,0.9781,65.5440,97.0120,1.0740,62.7200,96.0700
20,0.9740,65.9380,97.1440,1.0675,62.8500,96.2100
21,0.9630,66.3220,96.8600,1.0579,63.2000,95.8100
22,0.9409,68.0900,97.3760,1.0387,63.8600,96.4700
23,0.9806,65.9460,96.9880,1.0905,61.8700,95.9700
24,0.9246,68.2820,97.4400,1.0247,64.3100,96.3400
25,0.9373,67.4440,97.0060,1.0471,63.3500,96.1600
26,0.9348,67.5980,97.3860,1.0342,63.4300,96.1900
27,0.9498,66.7000,97.2780,1.0614,63.0200,95.8400
28,0.9271,67.6060,97.3280,1.0312,64.4800,96.1300
29,0.9466,67.2080,97.3360,1.0606,63.0200,96.1600
30,0.8797,69.7600,97.6720,0.9898,65.9400,96.4600
31,0.9006,68.6920,97.5940,1.0045,65.2000,96.4600
32,0.8904,69.8240,97.6760,1.0044,65.3600,96.3100
33,0.9231,68.0020,97.5000,1.0425,63.8000,96.2400
34,0.8652,70.3520,97.8340,0.9843,66.0800,96.4200
35,0.9736,66.3660,96.9200,1.0885,62.3200,95.6200
36,0.9360,67.7440,97.1960,1.0546,63.8400,95.7700
37,0.9087,68.6800,97.3220,1.0174,64.7800,96.1600
38,0.8681,70.1500,97.7340,0.9804,66.0800,96.4800
