round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
1,1.7400,35.7680,86.7860,1.7390,35.5500,87.1900
2,1.4818,45.6020,92.0000,1.4858,45.2200,91.9200
3,1.3269,52.5860,93.7580,1.3384,52.0300,93.6200
4,1.2495,56.1660,94.5860,1.2683,55.0200,94.4700
5,1.1696,59.1680,95.5880,1.1902,58.5100,95.2900
6,1.1409,60.1740,95.5000,1.1729,58.7300,95.0500
7,1.0907,62.2300,96.2560,1.1287,60.8200,95.7600
8,1.0395,64.2280,96.6860,1.0812,62.5900,96.3200
9,1.0315,63.9120,96.6480,1.0819,62.1700,95.9800
10,1.0150,65.1960,96.7700,1.0611,63.0000,96.3800
11,0.9777,66.4140,97.1320,1.0340,63.8200,96.5600
12,0.9661,66.9700,97.2860,1.0327,63.9900,96.6100
13,0.9417,68.1180,97.3480,1.0096,65.0300,96.6700
14,0.9299,68.0680,97.4200,0.9974,65.1300,96.7000
15,0.9205,68.2900,97.4700,0.9951,65.4100,96.7000
16,0.9244,68.7680,97.2320,0.9967,65.7700,96.7200
17,0.8984,69.5260,97.6700,0.9792,66.0300,96.8800
18,0.9051,69.4600,97.6120,0.9827,65.9100,96.8600
19,0.9066,68.8380,97.5940,0.9913,65.5700,96.9000
20,0.8923,69.8460,97.6020,0.9750,66.6400,96.8300
21,0.9024,69.6680,97.5120,0.9846,66.0100,96.8000
22,0.8852,69.9680,97.8120,0.9757,66.0500,96.8800
23,0.8768,70.4740,97.5240,0.9681,66.6700,96.6200
24,0.8590,70.6280,97.7680,0.9566,67.0000,96.8500
25,0.8573,70.8260,97.8880,0.9567,66.6500,97.1300
26,0.8439,71.3140,97.8480,0.9448,66.9800,97.2300
27,0.8546,71.2560,97.7140,0.9614,67.2400,96.8600
28,0.8402,71.8480,97.9020,0.9442,67.2200,97.1000
29,0.8800,70.2240,97.5420,0.9847,65.9800,96.7600
30,0.8334,71.4260,97.9180,0.9404,67.0500,97.2300
31,0.8542,71.4220,97.8280,0.9597,67.1000,97.0400
32,0.8248,72.9900,98.0420,0.9309,68.4000,97.2800
33,0.8216,72.2640,98.0500,0.9354,67.5100,97.0300
34,0.8393,72.0300,97.9940,0.9507,67.2100,97.2500
35,0.8316,72.8680,97.9880,0.9423,68.0800,97.1900
36,0.8173,72.5120,98.0000,0.9376,67.5600,97.1800
37,0.8373,71.9440,97.9000,0.9594,67.2500,97.0300
38,0.8314,72.4000,97.8740,0.9419,67.5600,97.1500
39,0.8255,72.5220,98.0980,0.9464,67.6800,97.1600
40,0.8337,71.6240,98.0340,0.9599,66.5500,97.0400
41,0.8161,72.5220,97.9940,0.9381,67.6900,96.9800
42,0.8126,73.0880,98.1040,0.9335,67.8400,97.1700
43,0.8202,72.2500,98.1000,0.9382,67.1700,97.0700
44,0.8534,71.4300,97.7860,0.9739,66.4600,96.7400
45,0.7963,73.5660,98.2340,0.9213,69.0000,97.2700
46,0.8505,71.2880,97.6920,0.9709,66.3300,96.8600
47,0.8098,72.6340,98.2040,0.9295,67.5800,97.2800
48,0.8111,72.4760,98.0980,0.9390,67.7500,97.2400
49,0.8052,72.9580,98.1760,0.9330,67.9800,96.8700
50,0.8425,71.7660,97.7780,0.9717,66.7200,96.9600
51,0.8029,73.2440,98.1860,0.9280,68.4600,97.2600
52,0.7974,73.2800,98.2100,0.9307,67.9700,97.2600
53,0.8236,72.0500,98.0760,0.9593,66.8900,96.8800
54,0.8052,73.1440,98.1440,0.9319,68.2300,97.2000
55,0.7995,73.2300,98.1520,0.9223,68.2200,97.1700
56,0.7892,73.9540,98.2540,0.9186,67.8900,97.4500
57,0.8135,72.3760,98.0920,0.9376,67.4900,97.1500
58,0.8098,72.9340,98.1800,0.9451,67.2800,97.2100
59,0.7851,74.0300,98.3060,0.9203,68.4200,97.1400
60,0.7772,73.9820,98.2840,0.9151,68.6200,97.2300
61,0.8000,73.0400,98.3040,0.9365,67.4600,97.1800
62,0.7862,73.9380,98.2780,0.9148,68.4000,97.5500
63,0.7869,73.5880,98.2840,0.9203,67.9500,97.3000
