round,param_error,order_error
1,0.59368925723751941880834692710778,242.02663726675876887384220026433468
2,0.01354232659237318385503368034506,21.46196212265310165889786730986089
3,0.02520678532467487964474628370226,22.58082690478089205043943366035819
4,0.00659910528754519519478716205185,12.39484553207945083386221085675061
5,0.00266273572016070131374121388035,6.73438529287090403840920771472156
6,0.00080803485810099044683862956617,4.48058325550151614891092322068289
7,0.00045832945191061347234295908493,3.64895699826826547251812371541746
8,0.00047374275743612519196101828811,2.92502779355725772703067377733532
9,0.00005532915715747953322445340518,3.25791696890373216888292517978698
10,0.00030902410167608397595362390575,2.68228509520331304116780302138068
11,0.00005279163517125061433343802264,2.76405876998025057389440917177126
12,0.00031490721048544646765154908508,2.48721005624213908902220282470807
13,0.00034060595292539040668255978517,2.87865874751540440357189254427794
14,0.00004123264944701048040354152135,2.31336967403522297814788544201292
15,0.00014646276237896375949087968138,2.53218637423582393353171937633306
16,0.00026525056869877022824866230621,3.02791918277847038609706942224875
17,0.00008756033840939814183457201580,2.66416997390996801442497599055059
18,0.00031359414608973443239214873302,3.00915131336710395260070072254166
19,0.00020645807339088675935734329414,2.49410253416697846873262278677430
20,0.00022617032851016127814602896251,2.86749902677539214579383042291738
21,0.00014002897128603461474050106972,3.15745023551673043016307929065078
22,0.00067565298507615834111561525788,3.27679764005128904003072420891840
23,0.00008241984591271685200997154652,2.73353885663293860730505002720747
24,0.00021148883580281684080315329766,2.27763436514914374697582388762385
25,0.00054670308604210827996272570317,2.59297398972940751349369747913443
26,0.00019071802837602319646848059165,2.78692242974297021973484334012028
27,0.00017194227804619502397720509634,3.45142766540873413561030247365125
28,0.00039983586446393042101998815951,2.88474994619169589071816517389379
29,0.00011602704938447686022762184166,2.48232007832020595827771103358828
30,0.00017933075915129402522207868742,2.85372131675721751875585141533520
31,0.00036529483515431240836512927217,3.06846486872779777854702842887491
32,0.00058986406614181148555520195487,3.21454590616182045437199121806771
33,0.00018951514464250925062760444462,3.23354286348286112939831582480110
34,0.00012404868639694262288930559635,2.80693236630469211689842268242501
35,0.00053292204272771884210335713306,2.87537630443180480810383414791431
36,0.00030479349174181678827633135143,2.96040682260815835036282805958763
37,0.00057689389940962683411829203806,2.85066716338409653630492357478943
38,0.00037246352368895500883905214096,2.44623796108840707574927364476025
39,0.00039343144972573719508890377483,2.64067437928819970238691894337535
40,0.00020919682491613543484643145121,3.05543360627414140040514212159906
41,0.00029167077283332940029758617584,2.72038445812326257211566371552180
42,0.00018234034028169129881824517270,2.35070376725708873877351834380534
43,0.00034066102440142437268733033306,2.43442967165971690945980299147777
44,0.00041022058797155445952764551976,3.19170699105481903146142030891497
45,0.00026738742558949160632586483644,2.99201669822353633065858957706951
46,0.00073355740478959693962046628712,2.70826653946350059953829259029590
47,0.00013176197396787617255320412823,2.45846476255006507471989607438445
48,0.00011964025726522026227272021970,2.59978000971919032124901605129708
49,0.00018110713144425631682121746735,2.36784372383255981020511171664111
50,0.00006768894106000226951191933722,2.73568426541079467995132290525362
51,0.00021783818858829226416951030387,2.72115995258103815501726785441861
52,0.00013733855285662406597868567815,2.81535241731024798994553748343606
53,0.00044269697026601793898858971943,2.91805659507869386004585976479575
54,0.00008935441778482912378311908697,2.75889155330582269698425079695880
55,0.00010305479619904071852953819644,2.69239605402697090852370820357464
56,0.00026580818643799283829132207302,3.21305227644552982013692599139176
57,0.00029723718532729398456027070097,3.02025668665825897107879427494481
58,0.00029957585624452651162918925820,3.22053455658813447826105402782559
59,0.00055581003860748386113943553255,2.65016108319462029285773496667389
60,0.00015051541631149085997964931494,2.53255177846753021242420800263062
61,0.00055906277763583325790541778133,2.41754951744908463950878285686485
62,0.00018942488390378403595448730812,3.00177594117086687930395783041604
63,0.00050977774802965850065028519111,2.85341623531584476225475555111188
64,0.00010214249718135982869515743232,2.81559842170237484282324658124708
65,0.00015752591590118686371013723146,2.46976533612485882329679043323267
66,0.00018813141282280655686154346995,2.53935951672995940953114768490195
67,0.00039103779686747684729564156214,3.32663342771193892843939465819858
68,0.00036614330734614959628192565333,3.04052035957289712442275231296662
69,0.00000553797347574089271482478125,2.91260936611163190335105355188716
70,0.00064795555192159737245560791052,2.79014725274186847769897212856449
71,0.00000720426033440184354628144092,2.92455318173210621068847103742883
72,0.00036017578958018672818930383528,2.53765395106772073674505918461364
73,0.00005629384642208412614650114847,3.05815797866735739063415167038329
74,0.00031224442118593306871865422636,2.65855069089725670750112840323709
75,0.00002211489205208687358616970187,2.57296586884478317713842443481553
76,0.00033027946728902621287282670437,2.52677160244925858023634646087885
77,0.00033740311970751474257568247594,2.94353041030426343382941922754981
78,0.00010668593830745649875257896610,2.45131889911917788538175955181941
79,0.00047079075042865542455317040549,2.39735842353726624764931329991668
80,0.00032460919752552719330651598284,2.53064801304448883101372302917298
81,0.00009962763228192096642832353837,2.50759687705123601730861082614865
82,0.00051246509118204643107308271510,2.82163079278379846925872698193416
83,0.00025827267277998833261420941199,3.02947033411717736584023441537283
84,0.00001104345153295216430677783137,2.58624017476584500130343258206267
85,0.00012048826519687159952720634237,2.38560860336433488981811024132185
86,0.00029052126307761196033485617818,2.48311103132377564151056503760628
87,0.00024869870781567618434060307209,2.39545796373759500852429482620209
88,0.00031207060498658102665192615177,3.14914575913871352952355664456263
89,0.00023579132985255928101064881730,3.13128207130667979285476576478686
90,0.00039177810484085709430424060429,2.44500816172044421747955311730038
91,0.00006695982174463425973254260271,2.74427946452717108627439301926643
92,0.00067912079269542326154240896585,2.97583923601152733340313716325909
93,0.00010990125797092839543545039760,2.63084655242019227472383136046119
94,0.00022213506476410037338009573205,2.71420579726230881689730267680716
95,0.00064207843109143243609526763294,2.84050039889739514009647791681346
96,0.00031050926205018064552021428426,2.64941404470156260941848813672550
97,0.00016733167161698744851427989033,2.56117959107978609978317763307132
98,0.00012006632994695370930671174392,2.73736716915717703813015759806149
99,0.00018210916990978737173279000672,2.79755434452810813894529928802513
