round,param_error,order_error
1,0.03917540316958145751868869410828,114.09487241253259526274632662534714
2,0.08282687918975524532516629960810,4.93748409876082305913769232574850
3,0.13856902235494208963650919486099,5.89795673399376507717306594713591
4,0.14615787755253201174454602551123,6.08916973306001985122293262975290
5,0.06331549229087124475157111191947,8.73834561817556476626123185269535
6,0.04723378255414406590162457177939,7.77418001888935172871697432128713
7,0.04909134475276714926206267364250,8.93953896320224927762865263503045
8,0.02025622483554068153921434713993,8.05196161886310335376037983223796
9,0.07145586719235899608726469978137,3.81191618312956315151041053468361
10,0.22065384821156658334828648548864,7.97369883679286939326402716687880
11,0.01785679344570828552818397838564,11.04096932372286410384276678087190
12,0.10334570873123605228016685941839,8.05290881323943175118529325118288
13,0.17138742111065874418329713080311,8.26533550820792228819300362374634
14,0.16210768575584955097923511857516,8.85665727500698807261869660578668
15,0.00392202983272477156972968259652,8.63192118274872122185570333385840
16,0.17209842192505236946331592662318,12.28879035798946262048048083670437
17,0.11462557474949514046969056835223,10.81283831503525760808770428411663
18,0.02613010655808492566087863906432,4.37519847142567552822356446995400
19,0.01163313623335690549787102554546,7.07494222383030457734776064171456
20,0.15699700667502802797770300458069,10.13919191147485854287424444919452
21,0.01542818406209725545785715894453,6.24741254623416875091379552031867
22,0.18555325862252680657604742009426,5.87015045371813837249419520958327
23,0.17785206081854088022708992866683,9.15072000508084393288754654349759
24,0.01501300798980520490033541136654,6.06435001932339368124758038902655
25,0.00171024193781585398532740782684,12.57386674937165871313027309952304
26,0.05951480129514838401938447987050,6.63244396020489279663934212294407
27,0.06740660986880162020007389855891,6.16734784634895927268871673732065
28,0.06980315596104078035288864612085,4.71147962454357749351174788898788
29,0.12273089770165723777495259128045,8.05508173325049448010304331546649
30,0.19940693489648214642429024934245,9.76290151585130061562267655972391
31,0.18647718767666393580029193799419,14.07780177426927714634530275361612
32,0.00002893382225216400982503728301,5.75925305885539717820620353450067
33,0.08113248751162908944944973654856,6.70832068187606367359876458067447
34,0.10650935876107435473780782331232,8.43125705072868569800448312889785
35,0.26443181945821203626678652653936,12.34370806719893742808835668256506
36,0.04370302711409673745990289717156,10.24321136286701339201954397140071
37,0.04148520734844735047275321448979,6.65407148410304571939377638045698
38,0.00720744213598401017861760919914,4.71229250846251002116105155437253
39,0.02977697475448108643814038032360,6.37045743067229874867507533053868
40,0.06848300220986497377495538785297,4.80745758553289448400391847826540
41,0.07190533792491846099004249026621,6.36623519920901603796892231912352
42,0.05583314631859498389232498993806,7.22791011876325306673152226721868
43,0.04976127444477355943330820764459,7.93199885425299644481356153846718
44,0.12185964787900149808308469800977,9.83734315001454362459298863541335
45,0.23745652990064280984938704932574,10.64876985325646963076451356755570
46,0.09739710989655092632233390759211,6.30002063760733399533364718081430
47,0.14592929494890299890741403032735,5.08714435157774147455711499787867
48,0.10782009660251340443792855694483,5.72228108541692925825827842345461
49,0.06905840805352303490849408262875,14.81922817260996971810982358874753
50,0.03558999601698936698923603216826,7.24491635554715163181072057341225
51,0.03789423293899039923982030586558,6.93658080658038755927918828092515
52,0.18566764833012083801833114193869,13.29179680215688286182285082759336
53,0.03421018006574055858592942058749,10.66324604328794123375701019540429
54,0.16877946455529269087492139078677,10.22893082647394535911189450416714
55,0.05288170250007176442785805647873,11.63572616731198117179246764862910
56,0.01897357927789942999563521652817,8.08822189297156235454622219549492
57,0.01259515391676450934976827511491,7.35360744632577301160836213966832
58,0.01571914810142795160263773368570,8.70263776574848790801297582220286
59,0.11105042286603292178703838999354,10.35497882459327279036642721621320
60,0.02124536919992403571910699611180,7.18735728042202115517511629150249
61,0.09703442608035975358582447825029,5.14065847622622751345033975667320
62,0.08635452089017231491752113470284,8.10231625794672538631857605651021
63,0.02203740050097124925088110103388,9.29041207708232974482598365284503
64,0.07845310723796609930769108132154,4.03284506123610064776130457175896
65,0.09288049252868924021697694115574,7.44270430586945508366625290364027
66,0.06130105631093907270212639559759,10.61606158263575316880178434075788
67,0.08646190179378415718858263971924,5.20684726370853478982780870865099
68,0.00671897245643156282302044246535,10.08081063594359427781910198973492
69,0.06003083603958676850442799377561,6.23576900601354111586260842159390
70,0.38136966350164919203891145116359,10.21440898063788971228404989233240
71,0.04272636370917071158004318931489,13.76412157686126747080379573162645
72,0.19784516858621625789993458965910,7.34123853231532574881157415802591
73,0.10491212770901370276988018304110,6.64136892388799893183204403612763
74,0.11399250203130156799957717339566,8.99404489761139203096718119923025
75,0.41241963612373516712139576156915,12.06147638551228240544332948047668
76,0.12349679774568822487879060645355,6.75984489980220537574950867565349
77,0.14728024727908839430767784506315,13.58588632011952235245644260430709
78,0.07058109106122201215072209379287,6.11241963817999245378587147570215
79,0.20861576466147024877528792785597,10.91979586181549599643858527997509
80,0.22814129728317789069791388101294,14.81342517859017426928858185419813
81,0.17047555680866122163052978066844,8.26151581504501919539507071021944
82,0.05897673757146237871751282000332,4.50572656716158004286398863769136
83,0.00062956597644975298422309606394,5.49631547477554516234476977842860
84,0.17523588463387365643519899549574,9.03084373968008335964441357646137
85,0.00353923235771178013031601494731,8.39840660941654881810336519265547
86,0.27289583480940116100299519530381,10.50323208073602820888936548726633
87,0.24132532379568449876217073324369,5.93523384223722505481646294356324
88,0.06028476518743880463446771500458,6.73759122704812796200712909922004
89,0.09732247306956909316255632802495,6.58335889215276548469546469277702
90,0.10781466063922978682043662956858,6.34556989318196063010191210196353
91,0.15591986192187462512137585690652,11.92785080366871497403735702391714
92,0.07748371094478267995242504184716,8.97209187767104587862831976963207
93,0.31128958994809663440861413619132,14.01477443428399816127694066381082
94,0.15753074228321772842775772005552,9.32798487727899860999514203285798
95,0.06844987961406417964482784555003,13.71795411686432331066498591098934
96,0.14534993093613485237725058141223,6.82426329358845507044861733447760
97,0.03616493495502143273867545758549,8.22969524447425904156716569559649
98,0.15298672163552903824346174133098,9.51907076660637230247630213852972
99,0.23028636651822470549078047952207,9.45834461952280847185647871810943
100,0.05975516877194025910924324307416,7.93664859052078330847734832786955
