round,param_error,order_error
1,7.51129177007649673214473295956850,851.02904552106758728768909350037575
2,5.63255356648428673338457883801311,351.72890888204125303673208691179752
3,4.22470831423008608140889919013716,143.56949325459626720657979603856802
4,3.16822468449255589817425970977638,78.00390923503364604130183579400182
5,2.37604608359743130208130423852708,47.60913755243313971732277423143387
6,1.78285014667645191899225665110862,28.42688031660181735560399829410017
7,1.33751606001011347224505243502790,20.15167525769036416249946341849864
8,1.00305966296104132062794178636977,15.21591116597431891932501457631588
9,0.75220489023288716889936722509447,9.28146198131972965938984998501837
10,0.56389005761336041810949382124818,7.08014875815931787883528158999979
11,0.42280775895267719288739272087696,7.81192310024661651368660386651754
12,0.31730134883633681619485855662788,6.82223870143763377882351051084697
13,0.23896595569992909458001406619587,6.69384438912821888578719153883867
14,0.17974913854453344885797605456901,6.66528764512767235572709978441708
15,0.13497527555082028394295434736705,5.82136250736428273455658199964091
16,0.10128674466846136759112795289184,4.37295800747481422376949922181666
17,0.07578403457161722589496832824807,3.89978968637297995769586123060435
18,0.05686735795527839143481685368897,2.96152930174400008667134898132645
19,0.04261778056721565732800627301913,3.08471839220878241150103349355049
20,0.03196337331490513300469302748752,2.72600142523093502688880107598379
21,0.02393315547034343543364443007704,2.09600953300286896308080031303689
22,0.01796626666681329365093944261389,2.20645406382641784404086138238199
23,0.01348525084842313974398120279830,2.21995958477087151905493556114379
24,0.01010578587454440645243547436394,2.07543862540748591527517419308424
25,0.00757250698256798412261181496774,2.10328581682822290943590815004427
26,0.00569144444673606517137720572919,2.18669035753394513932335030403920
27,0.00428296677989116469920105600977,2.14596361352964137836352165322751
28,0.00321027714880034800715158382900,2.11332596738241784706247017311398
29,0.00241086109371100795750741951906,2.10391729414239803119812677323353
30,0.00181763202640733943782347381557,2.03882804549702534302468848181888
31,0.00136547617937758138106918437416,2.20097988898148289038658731442410
32,0.00102284290953830181436501334247,2.23252011852010223691422652336769
33,0.00076955566266491415294836997418,2.00132552530678786695261806016788
34,0.00058453419605430587124850205782,2.08392474450169462585336077609099
35,0.00043798815336426252797785707571,2.12657171747864870425814842747059
36,0.00032932049084034853425606570454,2.16258013510239344157071172958240
37,0.00025210731628590686559387989973,2.07181516755158456888352702662814
38,0.00019218970337175900198189992807,2.19104277373869038569864642340690
39,0.00014801370262385732390342241160,2.08762359106482753290379150712397
40,0.00011618482198774704450272565737,2.10079223927755265322048217058182
41,0.00008555999107475592557747745559,2.11373841211623592073465260909870
42,0.00006500669398787524422278494285,2.04926747738035608392692665802315
43,0.00005206973457205603394992721178,2.08172049896367594712387472100090
44,0.00004068630687340327178880272641,2.22937381912562759822549196542241
45,0.00003185807440078160246432759095,2.26952335565304785802709375275299
46,0.00002450085008518128326659990535,2.29697402906190628613103399402462
47,0.00002083454835168085939045568011,2.29650188102116725730184043641202
48,0.00001687654274169607393485392777,2.29626659701918667266795637260657
49,0.00001352860501086135258663745162,2.29601259299350601850164821371436
50,0.00001175377588282476570835655139,2.29579773992224378531545880832709
51,0.00001191384317721089214359153630,2.29568384070434339250255106890108
52,0.00000969670859968414788898627421,2.29569411298314784986018821655307
53,0.00000670937736325233347045582377,2.29555182892301301578186212282162
54,0.00000726373273218609838419723701,2.29536011768385073139597807312384
55,0.00000733830628897418069112035255,2.29539569330178405692777232616208
56,0.00000726027946533480683655170651,2.29540047904124211441967418068089
57,0.00000878637979719563977365481833,2.29539547168924595865746596246026
58,0.00000769368183179720832587378254,2.29549340879852126207083529152442
59,0.00000490213796372485077768033079,2.29542328517832405765375369810499
60,0.00000546948498597078780480984506,2.29524413854483366748127082246356
61,0.00000599779050775191280298059837,2.29528054789889246478651330107823
62,0.00000692101135166614533922313512,2.29531445177436888016586635785643
63,0.00000673897523064889703015012401,2.29537369924242362628774571930990
64,0.00000660727831091299788734971798,2.29536201711964160665502276970074
65,0.00000692737281802850712875141426,2.29535356550256208763016729790252
66,0.00000482861319154800905373292608,2.29537410748794323822608021146152
67,0.00000367674433435910552603331780,2.29523942011086434789035592984874
68,0.00000446657891489156411157779303,2.29516549921342516427102964371443
69,0.00000530458658398388904764431118,2.29521618665119575553035247139633
70,0.00000471613641691431828562031114,2.29526996558494866818023183441255
71,0.00000450404851086265434201294511,2.29523220194183563691581184684765
72,0.00000647717525285862461004171564,2.29521859125319682704002843820490
73,0.00000798099442818160642598712684,2.29534521617115760960814441205002
74,0.00000451940948182662227683437095,2.29544172339275975858186029654462
75,0.00000516450264207227172086334122,2.29521957703970036490659367700573
76,0.00000325215301855835692279583782,2.29526097573283216490835911827162
77,0.00000179224238809616576162397905,2.29513825117131364805800330941565
78,0.00000238363747800257597120321407,2.29504456176968307801189439487644
79,0.00000158548329935899456888392933,2.29508251440250266028897385695018
80,0.00000413839820583364326189723670,2.29503129305657793679529277142137
81,0.00000496158320173814559872482732,2.29519512573580275471840650425293
82,0.00000399903669743260914426485897,2.29524795342820420174234641308431
83,0.00000306302587664043779458467043,2.29518618224566850472001533489674
84,0.00000283729866092270743838099634,2.29512611398401267237545653188135
85,0.00000588475660509221731864215599,2.29511162799609191864647073089145
86,0.00000517832681063389033138122386,2.29530719785178094483057975594420
87,0.00000588192216091805442079731847,2.29526186289540801155339977412950
88,0.00000729245027120822841837366468,2.29530701595202035747433910728432
89,0.00000873059850207101584285140916,2.29539753624270748133540109847672
90,0.00000722920522485022420955402822,2.29548982904776854852002543339040
91,0.00000820652259347909307507507037,2.29539347750758881971933078602888
92,0.00000877964696889207973917734762,2.29545619660668265282765787560493
93,0.00000776578119217677387275955425,2.29549297672092356137341084831860
94,0.00000676935899621665393421920953,2.29542791213685282158962763787713
95,0.00000746699853462068352527580828,2.29536396699023637069103642716072
96,0.00000809192854319719379052600061,2.29540873783411214503757946658880
97,0.00000696550390442453315476001308,2.29544884256198677974225574871525
98,0.00000734952027543582520063836228,2.29537655454094036144851997960359
99,0.00000748544069836473702217460868,2.29540119869605252489463964593597
100,0.00000548297259277651105602302550,2.29540992135537091911601237370633
