round,param_error,order_error
1,0.56580962772718879083555520992377,404.80134259565198817654163576662540
2,0.04567354972929866391284647875182,19.07082167129621552703611087054014
3,0.02198229069079316033707982569467,21.24574851276979714498338580597192
4,0.02155764873979679197013581415376,21.63698517972598267533612670376897
5,0.02155021860699321903376279863096,21.64399770283788981828365649562329
6,0.02155008879719382333672861307150,21.64412040380488733148922619875520
7,0.02155008652932266163815278048332,21.64412254747958286316134035587311
8,0.02155008648970130682998025406505,21.64412258493114649127164739184082
9,0.02155008648900909318246732482294,21.64412258558544621678265684749931
10,0.02155008648899700215983976647749,21.64412258559687174397367925848812
11,0.02155008648899677664578788949257,21.64412258559711688121751649305224
12,0.02155008648899677664578788949257,21.64412258559712398664487409405410
13,0.02155008648899677664578788949257,21.64412258559712398664487409405410
14,0.02155008648899677664578788949257,21.64412258559712398664487409405410
15,0.02155008648899677664578788949257,21.64412258559712398664487409405410
16,0.02155008648899677664578788949257,21.64412258559712398664487409405410
17,0.02155008648899677664578788949257,21.64412258559712398664487409405410
18,0.02155008648899677664578788949257,21.64412258559712398664487409405410
19,0.02155008648899677664578788949257,21.64412258559712398664487409405410
20,0.02155008648899677664578788949257,21.64412258559712398664487409405410
21,0.02155008648899677664578788949257,21.64412258559712398664487409405410
22,0.02155008648899677664578788949257,21.64412258559712398664487409405410
23,0.02155008648899677664578788949257,21.64412258559712398664487409405410
24,0.02155008648899677664578788949257,21.64412258559712398664487409405410
25,0.02155008648899677664578788949257,21.64412258559712398664487409405410
26,0.02155008648899677664578788949257,21.64412258559712398664487409405410
27,0.02155008648899677664578788949257,21.64412258559712398664487409405410
28,0.02155008648899677664578788949257,21.64412258559712398664487409405410
29,0.02155008648899677664578788949257,21.64412258559712398664487409405410
30,0.02155008648899677664578788949257,21.64412258559712398664487409405410
31,0.02155008648899677664578788949257,21.64412258559712398664487409405410
32,0.02155008648899677664578788949257,21.64412258559712398664487409405410
33,0.02155008648899677664578788949257,21.64412258559712398664487409405410
34,0.02155008648899677664578788949257,21.64412258559712398664487409405410
35,0.02155008648899677664578788949257,21.64412258559712398664487409405410
36,0.02155008648899677664578788949257,21.64412258559712398664487409405410
37,0.02155008648899677664578788949257,21.64412258559712398664487409405410
38,0.02155008648899677664578788949257,21.64412258559712398664487409405410
