round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.2697,16.0880,68.0840,2.2672,16.2600,68.9500
200,2.6327,19.2980,59.3140,2.6310,19.3500,59.0700
300,2.3291,19.0120,69.4180,2.3253,19.0500,70.1000
400,2.1148,18.4660,72.2480,2.1107,18.6700,72.0900
500,2.0420,19.0900,77.8480,2.0404,18.8000,77.7200
600,2.1505,19.4260,78.0860,2.1484,19.6100,78.8700
700,2.1040,17.9680,75.4900,2.1001,17.9000,76.4600
