round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.1024,20.3200,72.4020,2.1001,20.3400,72.3100
200,2.0384,21.5420,77.1860,2.0383,21.7700,77.3000
300,1.9257,26.0220,84.0160,1.9223,26.6300,83.9000
400,1.7774,33.9040,87.2460,1.7680,33.9300,87.7900
500,1.7615,32.4220,88.4720,1.7565,32.6500,88.3900
600,1.6425,38.7800,89.9640,1.6373,39.1100,89.9700
700,1.5643,42.7200,91.9120,1.5635,42.6700,91.9600
800,1.5823,41.0760,91.1340,1.5799,40.9700,91.4700
900,1.4932,44.1300,92.3200,1.4926,44.0000,92.5900
1000,1.4067,49.5420,93.1480,1.4126,48.8000,93.0700
1100,1.3351,51.9960,93.8460,1.3445,51.9500,93.8800
1200,1.3049,53.1120,94.4500,1.3187,52.4100,94.4100
1300,1.2717,53.7440,94.9460,1.2905,53.0000,94.9200
1400,1.2687,54.9760,94.6240,1.2821,54.3000,94.6000
1500,1.2382,56.3680,94.4200,1.2576,55.4400,93.9400
1600,1.1891,56.8160,95.9480,1.2126,55.9900,95.5100
1700,1.1849,57.6860,95.0880,1.2101,56.9900,94.6500
1800,1.0748,62.4100,96.6180,1.1062,61.3900,96.2500
1900,1.0349,63.3640,96.9740,1.0750,62.5800,96.3500
2000,0.9919,65.1320,96.7760,1.0281,63.9400,96.3900
2100,0.9715,65.9340,96.8760,1.0143,64.6100,96.5600
2200,0.9630,65.9600,97.2920,1.0009,64.3600,97.2100
2300,0.9558,67.5340,97.6560,0.9940,65.9900,97.2200
2400,0.9049,68.3800,97.2420,0.9526,66.9300,96.6400
2500,0.8623,69.4820,97.9560,0.9154,67.5200,97.7200
2600,0.8170,71.6860,98.0280,0.8696,69.7100,97.4600
2700,0.7735,73.0560,98.3180,0.8246,71.3500,97.8100
2800,0.7838,72.5360,98.1420,0.8394,71.0000,97.7700
2900,0.7627,73.5820,98.3940,0.8131,71.9200,98.0100
3000,0.7488,74.1460,98.4440,0.8013,71.9900,97.8800
3100,0.6920,76.2620,98.6640,0.7536,74.3400,98.0800
3200,0.6627,76.9540,98.7560,0.7326,74.7000,98.1700
3300,0.6611,77.1040,98.7220,0.7294,74.7200,98.1200
3400,0.6557,77.3180,98.8420,0.7299,75.2400,98.1400
3500,0.6186,78.5640,98.9320,0.7049,76.1700,98.3700
