round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,0.9778,63.6733,98.6850,0.9950,62.9000,98.4800
200,0.9286,66.6000,99.1717,0.9488,65.3000,99.0700
300,0.7410,70.6733,99.3300,0.7615,70.4800,99.1100
400,0.7926,67.0050,99.3333,0.8222,66.3900,99.2800
500,0.6143,76.2583,99.6567,0.6314,75.8100,99.6300
600,0.5657,78.4017,99.6400,0.5876,77.6800,99.5900
700,0.6532,69.1300,99.7267,0.6893,68.1800,99.6100
800,0.5889,75.8833,99.6033,0.6264,74.3200,99.5200
900,0.5067,80.2217,99.7417,0.5344,79.4700,99.6700
1000,0.4542,82.5517,99.8183,0.4824,81.9200,99.7500
1100,0.4158,84.2150,99.7883,0.4487,83.0800,99.7000
1200,0.4832,82.2000,99.7800,0.5168,81.1300,99.7000
1300,0.3732,86.0517,99.8050,0.4068,84.9400,99.7600
1400,0.3922,85.2300,99.7083,0.4288,84.1100,99.5700
1500,0.3853,84.8417,99.8300,0.4150,84.0400,99.7500
1600,0.3983,85.1867,99.7000,0.4363,84.1100,99.6500
1700,0.3424,86.7383,99.8950,0.3785,85.9500,99.8000
1800,0.4026,84.2183,99.8867,0.4393,83.3500,99.7600
1900,0.3977,85.0067,99.8667,0.4406,83.8200,99.7400
2000,0.4206,83.6550,99.9133,0.4709,82.3400,99.8000
2100,0.3766,85.4733,99.8600,0.4153,84.7700,99.7600
2200,0.3503,86.4033,99.9050,0.3921,84.8300,99.8100
2300,0.3498,86.9183,99.8567,0.3912,85.7000,99.8000
2400,0.2984,88.7133,99.9017,0.3462,87.2100,99.7700
2500,0.4008,84.7317,99.9233,0.4523,83.5900,99.8100
2600,0.4046,84.0717,99.9217,0.4626,82.6200,99.8500
2700,0.3553,86.1233,99.8817,0.4018,84.7400,99.7900
2800,0.2911,88.8733,99.9483,0.3404,87.5400,99.8300
2900,0.2813,89.1117,99.9250,0.3364,87.6200,99.8700
3000,0.3057,87.8150,99.9383,0.3620,85.9700,99.8300
3100,0.2684,89.8117,99.9500,0.3242,88.1900,99.8800
3200,0.3113,87.6817,99.9383,0.3694,86.0700,99.8900
3300,0.2873,88.7683,99.9517,0.3449,87.3500,99.8800
3400,0.2926,88.7917,99.9367,0.3505,87.4100,99.8400
3500,0.2691,89.8033,99.9500,0.3299,87.7900,99.8700
3600,0.3387,87.3300,99.9017,0.4002,85.9200,99.8300
