round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.1194,19.2100,69.2640,2.1142,19.5200,69.2700
200,2.1054,18.8240,78.0680,2.0971,18.7800,78.1100
300,1.9650,27.8620,80.5260,1.9584,28.4000,80.4500
400,1.8438,30.9140,85.8060,1.8348,31.1300,85.9400
500,1.7822,33.6160,85.9340,1.7747,34.2200,86.2900
600,1.7516,32.8760,88.6620,1.7458,32.7800,88.8200
700,1.7697,37.0200,85.1140,1.7600,37.6900,85.1700
800,1.6262,38.7240,90.4880,1.6181,39.1900,90.7100
900,1.5976,41.4340,90.3840,1.5856,41.6100,90.5400
1000,1.5655,42.2560,90.3340,1.5554,42.8200,90.5500
1100,1.7000,35.6080,90.1100,1.6934,35.8900,90.3100
1200,1.5250,44.4080,91.3160,1.5183,44.4200,91.7400
1300,1.4817,45.1760,91.7800,1.4783,44.9100,91.8800
1400,1.5418,43.4360,91.3860,1.5437,43.1300,91.3600
1500,1.4420,47.9700,91.7780,1.4472,47.4800,91.7900
1600,1.4600,44.2500,93.5040,1.4624,44.0300,93.5400
1700,1.3765,49.3820,93.2240,1.3816,48.7900,92.9600
1800,1.3084,50.8860,95.0760,1.3164,50.2300,94.7200
1900,1.2299,55.6280,94.8080,1.2407,55.1400,94.3600
2000,1.1868,58.6740,95.4460,1.2029,57.8700,95.1200
2100,1.2749,55.0760,94.0800,1.2926,54.3800,93.8100
2200,1.1877,57.4380,95.6860,1.2018,56.6900,95.3400
2300,1.2884,54.0960,94.5920,1.3014,53.7500,94.3000
2400,1.1708,58.2880,95.9620,1.1993,57.1700,95.9300
2500,1.1991,55.6500,95.4800,1.2237,54.9900,95.1900
2600,1.1036,60.7780,96.1900,1.1240,60.0500,96.2200
2700,1.2663,55.5700,95.0060,1.2896,55.1700,94.9800
2800,1.1868,58.6020,95.2120,1.2169,57.6400,94.9500
2900,0.9799,65.6660,97.0760,1.0187,64.4600,96.8400
3000,1.0537,61.6280,97.1280,1.0865,60.2000,96.6800
3100,0.9686,64.7180,97.2900,1.0055,63.4400,96.9900
3200,0.9169,67.6760,97.4600,0.9526,66.7500,97.0900
3300,0.9061,67.8740,97.5920,0.9509,66.0800,97.0500
3400,0.8581,69.8260,97.8840,0.9017,68.2600,97.4700
3500,0.8555,70.0660,97.9960,0.8990,69.0600,97.5500
3600,0.8790,69.5720,97.7600,0.9194,67.8300,97.4600
3700,0.8378,70.6880,97.6840,0.8843,69.8500,97.1700
3800,0.8849,68.0040,98.0000,0.9322,66.7900,97.7400
3900,0.8225,71.4360,97.8000,0.8762,70.1000,97.1600
4000,0.7630,73.5960,98.4300,0.8139,72.0800,97.8100
4100,0.7535,73.4540,98.5120,0.8096,72.4200,97.9300
4200,0.8044,71.5020,98.1500,0.8623,70.2000,97.4300
4300,0.8313,69.6740,98.2260,0.8928,68.1100,97.7100
4400,0.7993,71.8600,98.0260,0.8634,70.1900,97.5400
4500,0.7733,72.3640,98.4200,0.8437,70.7900,97.7700
4600,0.8012,72.9300,97.6900,0.8780,71.2600,97.0600
4700,0.7656,73.3820,98.2580,0.8432,71.5900,97.6000
4800,0.6982,75.4900,98.8640,0.7651,73.2900,98.2900
4900,0.7525,73.6380,98.1180,0.8325,71.8300,97.4400
5000,0.6355,77.9080,98.8880,0.7104,75.7000,98.6100
5100,0.6730,76.2480,98.6380,0.7631,74.4300,97.9000
5200,0.6191,78.3540,98.9700,0.6999,75.9600,98.5100
5300,0.6560,76.8740,98.7300,0.7449,74.4800,98.1000
5400,0.6931,75.6760,98.8060,0.7878,72.8900,98.1300
5500,0.6723,76.8660,98.2920,0.7620,73.9900,97.7400
5600,0.6274,78.0800,98.9420,0.7281,75.2100,98.5300
5700,0.5495,80.8740,99.1800,0.6492,77.6600,98.7700
5800,0.5743,80.0580,98.8920,0.6750,77.4100,98.3100
5900,0.6258,77.7000,99.0020,0.7276,74.9200,98.3600
6000,0.5537,80.8000,99.1480,0.6657,77.8600,98.5700
6100,0.5677,80.3380,99.0760,0.6892,76.8300,98.3500
6200,0.5404,80.6420,99.2500,0.6509,77.9400,98.7000
