round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,1.6945,40.0980,90.1540,1.6927,39.9900,90.2800
200,1.4820,46.3500,92.6340,1.4865,45.5700,92.1500
300,1.3161,52.8540,94.4620,1.3223,52.5600,94.0400
400,1.2289,56.7860,95.3640,1.2468,55.8700,94.8900
500,1.1221,60.8100,96.2680,1.1495,59.5200,95.6700
600,1.0339,63.8880,96.8960,1.0698,62.6400,96.1500
700,0.9720,66.1240,97.2940,1.0149,64.3300,96.6800
800,0.9132,68.1500,97.5780,0.9605,66.8600,97.1500
900,0.8425,70.8560,97.8220,0.9016,68.2400,97.3800
1000,0.8083,71.8200,98.0080,0.8819,69.4300,97.3000
1100,0.7692,73.2820,98.2080,0.8473,70.5200,97.6900
1200,0.7340,74.7860,98.4100,0.8204,71.9800,97.7000
1300,0.7225,74.9500,98.4800,0.8242,71.2700,97.7100
1400,0.6705,76.7820,98.6020,0.7702,73.7000,97.9000
1500,0.6621,76.8900,98.6780,0.7744,73.5100,97.8400
1600,0.6364,78.0040,98.8260,0.7552,74.0400,98.1100
1700,0.6080,78.9040,98.8440,0.7400,74.4800,97.9400
1800,0.5844,79.6860,98.9640,0.7191,75.2500,98.1700
1900,0.5673,80.1700,99.0600,0.7110,75.6700,98.2900
2000,0.5615,80.2600,99.0520,0.7189,75.6700,98.1800
2100,0.5495,80.6600,99.0480,0.7078,75.9300,98.2300
2200,0.5394,81.0640,99.1160,0.7089,76.5800,98.1500
2300,0.5156,81.9360,99.2280,0.6873,76.6800,98.3800
2400,0.4950,82.6620,99.3400,0.6765,76.8800,98.3600
2500,0.4988,82.4480,99.2620,0.6880,76.7500,98.3700
2600,0.4798,83.0320,99.3360,0.6735,77.0800,98.3900
2700,0.4657,83.6920,99.4280,0.6729,77.6900,98.3300
2800,0.4483,84.4100,99.4720,0.6551,78.0300,98.5700
2900,0.4550,84.2860,99.4060,0.6558,78.0200,98.3400
3000,0.4396,84.4620,99.4760,0.6602,77.9900,98.3300
3100,0.4298,84.9540,99.4700,0.6632,77.8000,98.3600
3200,0.4156,85.5960,99.5480,0.6478,78.4300,98.4300
3300,0.4116,85.4100,99.5480,0.6536,78.0100,98.3900
3400,0.3990,85.9320,99.6280,0.6488,78.6600,98.3200
3500,0.3914,86.1580,99.5940,0.6420,78.8400,98.6500
3600,0.3789,86.6860,99.6920,0.6211,79.7500,98.4900
3700,0.3770,86.8500,99.6720,0.6305,78.9800,98.6700
3800,0.3696,87.0200,99.6880,0.6377,79.1500,98.3600
3900,0.3604,87.3260,99.6860,0.6319,79.2900,98.5400
4000,0.3604,87.2500,99.7140,0.6412,79.1800,98.5100
