round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.0667,20.2640,75.6240,2.0662,21.1600,75.4700
200,1.9845,21.0420,83.1800,1.9715,21.1500,83.3100
300,1.8849,31.8440,80.9080,1.8766,32.8100,80.6100
400,1.6593,37.0700,89.3600,1.6524,37.3400,89.3500
500,1.5147,43.6200,91.2720,1.5104,43.6600,91.4900
600,1.4859,42.8720,92.3800,1.4915,43.2200,92.4100
700,1.5039,44.9640,91.2940,1.5076,44.5200,91.2600
800,1.3458,49.4960,94.2240,1.3596,49.1800,93.9800
900,1.2922,53.2940,94.7080,1.3088,52.3600,94.2100
1000,1.2697,53.2780,95.2980,1.2894,52.5500,94.8500
1100,1.2924,51.1280,95.4780,1.3249,50.2300,95.0500
1200,1.2037,55.6260,95.4640,1.2334,54.8200,95.4200
1300,1.0789,60.1640,96.5820,1.1181,59.3900,95.8300
1400,1.0976,60.0620,96.5200,1.1493,58.3300,95.8500
1500,1.0552,62.4020,96.0180,1.1052,61.3100,95.3200
1600,1.0137,63.1740,97.1100,1.0603,61.8000,96.4100
1700,1.0309,63.3080,97.0420,1.0893,62.1000,96.4200
1800,0.9604,65.1960,97.6080,1.0149,63.9200,96.9000
1900,0.8231,70.7060,98.1080,0.8854,68.4800,97.4700
2000,0.8418,70.0840,97.9400,0.9085,67.8300,97.2700
2100,0.8389,70.0820,97.7420,0.9101,67.7200,97.1800
2200,0.7756,72.5420,98.3440,0.8452,69.9900,97.6400
2300,0.8572,70.1100,97.6700,0.9409,68.0400,97.1800
2400,0.8110,71.1380,98.2720,0.9059,68.1200,97.6000
2500,0.8085,70.9060,98.2580,0.8853,68.7800,97.6600
2600,0.7681,72.9380,98.3960,0.8680,70.0300,97.4500
2700,0.8384,70.8020,98.1560,0.9345,68.2700,97.4200
2800,0.7765,72.5580,98.3300,0.8852,69.8500,97.8200
2900,0.6500,77.1620,98.9080,0.7531,73.9600,98.1100
3000,0.7190,73.7940,98.8440,0.8376,70.4700,98.0600
3100,0.6366,77.2860,98.8620,0.7603,73.9200,98.1800
3200,0.5796,79.2360,99.1240,0.7011,75.4600,98.3900
3300,0.6317,77.6880,98.9140,0.7634,73.8100,98.1800
3400,0.5669,79.7080,99.2060,0.7035,75.6300,98.5600
3500,0.5777,79.3480,99.1480,0.7191,75.4500,98.3100
3600,0.5446,80.6660,99.2500,0.6863,76.2400,98.5400
3700,0.5583,79.9420,99.1640,0.7025,75.7800,98.2600
3800,0.5646,79.8280,99.2920,0.7132,75.8500,98.4100
3900,0.5969,78.9380,99.0080,0.7659,74.2700,98.0100
4000,0.5005,82.0100,99.3440,0.6611,77.6500,98.6400
4100,0.5017,82.0820,99.3800,0.6604,78.1400,98.4100
4200,0.5077,81.8980,99.4000,0.6862,77.2700,98.4100
4300,0.5639,79.9620,99.3640,0.7519,75.1700,98.4000
4400,0.5443,80.6560,99.2720,0.7417,75.5400,98.3200
4500,0.5027,82.1740,99.2980,0.6904,77.3000,98.3600
