round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.3498,12.3340,60.6020,2.3530,12.7200,59.7800
200,2.2075,16.9640,75.4680,2.2035,16.9600,75.2900
300,1.9764,22.9740,78.3200,1.9772,22.5500,78.2200
400,1.7749,34.0760,85.3400,1.7763,34.3000,85.4500
500,1.6488,40.6500,90.8200,1.6457,40.5900,90.4600
600,1.8281,35.8920,83.3840,1.8193,36.6200,83.9700
700,1.4921,46.2200,92.6260,1.4904,45.7100,92.6500
800,1.4545,48.3200,92.9420,1.4586,48.3700,92.4600
900,1.4600,47.9800,91.9380,1.4612,48.5100,91.7700
1000,1.4124,49.7380,94.0700,1.4084,50.2400,94.0200
1100,1.4444,47.6260,93.1380,1.4471,46.9800,93.2200
1200,1.2306,57.2900,95.1860,1.2401,56.9400,94.9000
1300,1.2088,56.8640,95.2680,1.2280,55.9400,94.9500
1400,1.1518,59.5380,96.1260,1.1729,58.9600,95.7700
1500,1.1413,59.7660,96.1180,1.1618,58.9500,95.6600
1600,1.1672,59.2860,95.5240,1.1887,58.5300,95.3400
1700,1.0726,62.7140,96.2580,1.0957,62.0200,95.8700
1800,1.0797,62.2680,96.3120,1.1014,61.0200,95.9500
1900,1.0345,63.8360,96.5480,1.0595,62.5900,96.2500
2000,1.1596,59.0720,95.8480,1.1969,57.8200,95.3900
2100,0.9950,65.2020,97.1020,1.0250,64.3400,96.8600
2200,0.9615,65.7880,97.4580,1.0079,64.5900,97.0900
2300,0.9087,68.2820,97.5840,0.9561,66.6200,97.0800
2400,0.9401,67.3700,97.2620,0.9879,65.8600,96.6700
2500,0.8993,68.5320,97.4300,0.9485,66.7900,97.0500
2600,0.8801,69.5780,97.6720,0.9275,67.8900,97.3800
2700,0.9688,65.9980,97.2640,1.0180,64.3700,96.5600
2800,0.8539,69.5060,98.0380,0.9108,68.3500,97.4800
2900,0.8760,68.8140,97.7320,0.9386,67.1800,97.2200
3000,0.8102,71.6080,98.1000,0.8717,69.8400,97.6700
3100,0.7976,72.4960,98.0420,0.8598,70.7300,97.3900
3200,0.7895,72.3040,98.2300,0.8578,70.0500,97.6700
3300,0.7576,73.3620,98.3260,0.8289,71.1500,97.7200
3400,0.8059,71.2900,98.1560,0.8851,68.8400,97.6600
3500,0.7126,75.3240,98.4740,0.7877,72.6600,97.8200
3600,0.7271,74.6780,98.4740,0.8042,72.4000,97.7800
3700,0.7103,75.3500,98.4900,0.7872,73.0700,97.9900
3800,0.7288,75.0180,98.2140,0.8109,72.5600,97.5200
3900,0.7402,74.2900,98.3500,0.8278,71.6400,97.6700
4000,0.6702,76.7780,98.7460,0.7525,74.0200,98.0500
4100,0.7653,73.5800,98.0520,0.8514,70.9600,97.5200
4200,0.6809,76.1340,98.6860,0.7731,73.5900,98.0100
4300,0.6649,76.9300,98.7180,0.7612,73.8800,98.2600
4400,0.6866,76.5400,98.5600,0.7800,73.3900,97.8300
4500,0.6347,78.1700,98.7560,0.7374,74.9500,98.2300
4600,0.6700,76.2660,98.7140,0.7750,72.7500,98.1100
4700,0.6090,78.7700,98.9120,0.7125,75.6000,98.2800
4800,0.6329,77.4120,98.9680,0.7422,74.2400,98.3300
4900,0.7165,74.8540,98.6280,0.8291,70.8200,98.0500
5000,0.6168,78.1600,98.9900,0.7292,74.6900,98.2800
5100,0.6370,77.4780,98.8000,0.7495,74.2600,98.0500
5200,0.6105,78.5160,98.9020,0.7339,74.7800,98.1100
5300,0.6097,78.4660,98.9340,0.7298,74.7300,98.1900
5400,0.5901,79.4000,99.0140,0.7099,75.6800,98.3300
5500,0.5777,79.6640,99.0960,0.7054,75.7800,98.3400
5600,0.5645,80.3460,99.0860,0.6900,76.4300,98.4700
5700,0.5538,80.7160,99.1460,0.6778,76.5600,98.5000
5800,0.5631,80.1860,99.1960,0.6920,76.0700,98.5500
5900,0.5612,80.3260,99.1460,0.6926,76.1400,98.4200
6000,0.5691,80.2620,99.0200,0.7042,75.6700,98.2400
6100,0.5595,80.2740,99.1900,0.7137,75.5200,98.5000
6200,0.6232,78.1540,98.5820,0.7628,74.1100,97.8400
6300,0.4996,82.6700,99.3300,0.6425,78.3200,98.6100
6400,0.5091,82.0180,99.3420,0.6497,77.7300,98.5600
6500,0.5690,79.7600,99.1380,0.7188,75.1500,98.4000
6600,0.5673,80.1640,99.1520,0.7179,75.5400,98.1500
6700,0.5220,81.5980,99.2240,0.6786,77.0200,98.4000
6800,0.4823,82.9920,99.4520,0.6436,78.2300,98.5900
6900,0.4934,82.4620,99.3900,0.6609,77.5100,98.5500
7000,0.5204,81.6240,99.2440,0.6877,76.4500,98.3300
7100,0.5219,81.1420,99.3640,0.6886,76.0300,98.5600
7200,0.4802,83.3160,99.4380,0.6460,77.9000,98.5800
7300,0.4995,82.1700,99.4480,0.6786,77.1300,98.5500
7400,0.4666,83.5500,99.4940,0.6456,78.1300,98.5000
7500,0.5210,81.7640,99.3340,0.6999,76.3900,98.3800
7600,0.5441,80.7360,99.2860,0.7327,75.6100,98.3700
7700,0.4884,82.6020,99.4540,0.6649,77.2400,98.4900
7800,0.4820,82.8800,99.4560,0.6619,77.4400,98.5900
7900,0.5011,82.4700,99.3380,0.6765,77.5400,98.3500
8000,0.4512,84.1220,99.5260,0.6364,78.2600,98.6400
8100,0.5322,81.3180,99.3600,0.7200,75.8500,98.4500
8200,0.4587,83.6720,99.5200,0.6410,78.2000,98.5600
8300,0.4393,84.5680,99.5600,0.6297,78.5100,98.7100
8400,0.4412,84.4680,99.5180,0.6336,78.1600,98.7900
8500,0.4415,84.5580,99.5020,0.6371,78.2600,98.7600
8600,0.4240,85.1360,99.5580,0.6226,78.3500,98.8400
8700,0.4490,84.0320,99.5160,0.6418,78.2800,98.7800
8800,0.4251,85.3480,99.5920,0.6219,79.2300,98.6000
8900,0.4157,85.5360,99.5820,0.6159,79.2400,98.6100
9000,0.4335,84.4040,99.5840,0.6511,77.6200,98.7900
9100,0.4572,83.7540,99.4920,0.6628,77.4400,98.5000
9200,0.4039,85.8320,99.6180,0.6200,78.8300,98.8100
9300,0.4308,84.7160,99.4920,0.6450,78.2300,98.4800
9400,0.3829,86.5000,99.7000,0.6034,79.6400,98.8900
9500,0.4169,85.1640,99.6740,0.6452,78.7000,98.7500
9600,0.4931,82.6000,99.4700,0.7104,76.4500,98.4000
9700,0.3820,86.5360,99.6680,0.5970,79.9400,98.9000
9800,0.4430,83.9720,99.5460,0.6692,77.7900,98.6700
