round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,4.9184,0.9240,4.8440,4.9204,0.9700,4.8700
200,5.0141,1.0000,5.0000,5.0227,1.0000,4.9800
300,4.8543,1.0000,4.9300,4.8583,1.0000,4.8000
400,4.9563,1.0000,5.3380,4.9591,1.0000,5.3600
500,4.9078,0.9980,4.9100,4.9102,1.0000,5.0100
600,4.8595,1.0220,5.1220,4.8637,1.0500,5.1800
700,5.0372,1.0000,5.0060,5.0412,1.0000,4.9800
800,4.9668,0.8720,5.0000,4.9728,0.9000,5.0000
900,5.0200,1.2940,5.0000,5.0207,1.3600,5.0000
1000,4.9851,0.9980,5.0020,4.9878,1.0000,5.0000
1100,4.8378,1.0000,5.2020,4.8416,1.0000,5.3300
1200,4.8994,1.0000,4.9880,4.9009,1.0000,4.9400
1300,5.0148,1.0000,5.3640,5.0155,1.0000,5.3900
1400,4.9235,1.0000,4.9920,4.9284,1.0000,5.0300
1500,5.3860,1.0000,5.4300,5.3955,1.0000,5.3600
1600,4.8369,1.0000,5.2080,4.8381,1.0000,5.2400
1700,4.9960,0.9880,4.9980,4.9993,1.0100,5.0000
1800,4.8408,1.0080,5.2780,4.8431,1.0300,5.3500
1900,4.8761,1.0000,5.2520,4.8778,1.0000,5.1400
2000,4.8616,1.0000,5.2620,4.8647,1.0000,5.4200
2100,4.9851,1.0000,5.2520,4.9903,1.0100,5.3500
2200,5.0467,1.0000,5.1160,5.0520,1.0000,5.1100
2300,4.8719,1.0000,5.0000,4.8747,1.0000,5.0000
2400,4.8578,1.1120,5.3640,4.8634,1.1600,5.3500
2500,5.1018,1.0000,5.0020,5.1120,1.0000,5.0200
2600,4.8628,1.0040,5.3480,4.8672,1.0000,5.4000
2700,4.8786,1.0040,4.9960,4.8809,0.9600,5.0000
2800,4.8372,1.0000,4.9240,4.8418,1.0000,5.1000
2900,4.8628,1.0000,4.9880,4.8671,1.0000,4.9900
3000,5.2126,1.0000,5.0000,5.2237,1.0000,5.0000
3100,4.9243,1.1960,5.1820,4.9336,1.1900,5.2200
3200,4.8373,1.0000,5.0500,4.8430,1.0000,5.0200
3300,4.8506,1.0320,5.5080,4.8533,1.0000,5.4200
3400,4.8306,1.0000,5.2660,4.8348,1.0000,5.2700
3500,5.0618,1.0000,5.4940,5.0680,1.0000,5.2800
3600,4.8638,1.0000,5.0340,4.8674,1.0000,5.0700
3700,5.0937,1.0000,5.5100,5.1039,1.0000,5.4200
3800,4.9090,1.4080,5.0520,4.9123,1.3300,5.0200
3900,4.8660,1.4280,5.8700,4.8708,1.3400,5.8100
4000,4.8450,1.0540,5.4040,4.8521,1.0500,5.3000
4100,4.8515,1.1120,5.0740,4.8581,1.1400,5.0800
4200,4.8329,1.3960,5.3700,4.8365,1.4800,5.3100
4300,4.8542,1.1240,5.0260,4.8577,1.1300,5.0000
4400,4.9289,1.0680,5.5880,4.9380,1.0700,5.4300
4500,4.8707,1.3400,5.5800,4.8777,1.2500,5.5100
4600,4.8547,1.2640,5.5160,4.8570,1.2200,5.3700
4700,4.8759,1.0000,5.2680,4.8824,1.0000,5.3100
4800,4.7470,1.0020,5.5880,4.7506,1.0000,5.4600
4900,4.9031,1.2160,5.0220,4.9102,1.2300,5.0100
5000,4.7957,1.1300,5.7140,4.8002,1.1200,5.5800
5100,4.8744,1.0000,5.6820,4.8795,1.0000,5.7700
5200,4.8496,1.6820,5.6640,4.8549,1.7000,5.5100
