round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.7018,14.1900,64.6944,2.7060,14.1100,64.4767
200,2.1559,16.5333,73.4656,2.1606,16.3222,73.2456
300,2.0411,21.0222,81.0111,2.0472,20.8267,80.6722
400,1.9531,23.8011,80.7633,1.9586,23.6944,80.2233
500,1.8308,30.9267,86.3711,1.8374,30.7022,86.2800
600,1.7831,32.2722,86.8400,1.7902,31.9167,86.4089
700,1.8402,32.4356,83.6989,1.8497,32.2900,83.5033
800,1.6746,38.5089,89.9978,1.6827,38.1633,89.6822
900,1.6497,38.6056,89.6022,1.6598,38.4222,89.3278
1000,1.6537,38.4622,88.9300,1.6623,38.0078,88.5044
1100,1.6665,36.5167,89.0933,1.6774,36.2056,88.8378
1200,1.6133,39.7800,90.6078,1.6221,39.5211,90.4244
1300,1.5980,41.2044,89.6911,1.6072,40.8300,89.3867
1400,1.5643,42.5300,91.3456,1.5733,42.2400,90.9244
1500,1.6377,39.5667,89.0289,1.6514,38.8844,88.8289
1600,1.4536,46.8800,92.6578,1.4665,46.3722,92.2800
1700,1.5044,45.2444,91.6500,1.5145,44.9633,91.2533
1800,1.4305,46.8611,93.0700,1.4455,46.3900,92.7189
1900,1.4382,46.8767,92.8011,1.4516,46.5756,92.5378
2000,1.3863,49.9667,93.5867,1.4034,49.1778,93.0967
2100,1.4918,44.9078,92.1744,1.5081,44.3167,91.8689
2200,1.4962,46.2700,91.1411,1.5122,45.7511,90.8511
2300,1.3241,52.0000,93.8867,1.3438,51.3022,93.5889
2400,1.3253,51.4900,94.0378,1.3471,50.6056,93.6311
2500,1.2950,53.0656,94.4100,1.3175,52.2422,93.9467
2600,1.2888,53.0011,94.4478,1.3116,52.2011,93.9600
2700,1.3780,51.3156,92.3378,1.3997,50.4600,91.8733
2800,1.3104,52.8811,94.0922,1.3354,51.9722,93.5856
2900,1.3283,51.9078,93.2733,1.3537,51.1922,92.7956
3000,1.2757,54.1033,94.7000,1.3054,52.9156,94.1256
