round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,4.5880,1.9080,8.6640,4.5885,1.9000,8.4700
200,4.3478,4.7500,17.4500,4.3540,4.4400,16.9300
300,4.0381,8.4920,26.1420,4.0483,8.4000,25.9900
400,3.9355,9.8300,28.9080,3.9523,9.9500,28.6100
500,3.8213,12.2760,33.0060,3.8368,12.1600,33.2000
600,3.7393,13.1360,35.3780,3.7579,13.0300,35.6500
700,3.6334,15.2340,38.6440,3.6556,15.0400,37.9600
800,3.5637,16.6520,40.4240,3.5943,15.9900,40.0600
900,3.4989,17.5000,42.4560,3.5344,17.0800,41.9100
1000,3.4418,18.3180,44.0680,3.4836,17.8800,43.0200
1100,3.3686,20.0140,45.9680,3.4137,19.4100,45.1000
1200,3.3449,19.8440,46.6720,3.3955,19.4400,45.4300
1300,3.3088,20.2520,47.5500,3.3705,19.6800,45.9700
1400,3.2664,21.3760,48.6700,3.3252,20.2600,47.5700
1500,3.2052,22.4500,50.3360,3.2716,21.6000,48.5200
1600,3.1645,23.2200,51.5980,3.2358,22.1900,49.8600
1700,3.1265,23.7300,52.3100,3.1987,23.0500,50.7900
1800,3.0851,24.5580,53.4100,3.1667,23.0500,51.6200
1900,3.0716,24.5120,53.8260,3.1545,23.2000,51.4500
2000,3.0391,25.8260,54.4300,3.1277,24.5300,52.6000
2100,2.9994,26.0000,55.5000,3.0935,24.3100,53.2500
2200,2.9660,26.8780,56.1940,3.0621,24.9000,54.1100
2300,2.9347,27.5620,57.1580,3.0361,26.0500,54.7600
2400,2.9048,27.9600,58.0640,3.0102,26.5200,55.3300
2500,2.8771,28.6880,58.8220,2.9838,27.0400,56.1500
2600,2.8532,29.3720,59.0820,2.9652,27.2500,56.7400
2700,2.8164,29.9600,60.0360,2.9318,27.8600,57.0700
2800,2.8021,30.0900,60.2760,2.9237,28.1200,57.7800
2900,2.7608,31.0920,61.6020,2.8861,28.9700,58.3100
3000,2.7445,31.3360,61.7260,2.8737,28.8400,58.7600
3100,2.7395,31.4060,61.9200,2.8702,29.5000,58.6200
3200,2.6935,32.3840,62.9100,2.8396,30.1900,59.4800
3300,2.6659,32.6440,63.6380,2.8094,30.1700,60.4000
3400,2.6519,33.0040,63.8500,2.8017,30.2300,60.5800
3500,2.6374,33.4840,64.2860,2.7880,30.7100,61.1700
3600,2.5968,34.3300,65.2720,2.7558,31.6900,61.4100
3700,2.5749,34.6520,65.6840,2.7390,32.2200,61.8900
3800,2.5522,35.0120,66.3800,2.7258,31.9500,61.9100
3900,2.5400,35.4040,66.1980,2.7133,32.4200,62.3600
4000,2.5000,36.2620,67.0680,2.6806,32.8400,63.3100
4100,2.4748,36.6620,67.8460,2.6631,33.2100,63.6600
4200,2.4571,37.0760,68.0140,2.6450,33.9800,64.1800
4300,2.4278,37.8260,68.8360,2.6168,34.4400,64.6100
4400,2.4516,37.1620,68.1820,2.6441,34.0200,63.9600
4500,2.4152,37.8800,69.4160,2.6202,34.1800,64.4300
4600,2.3879,38.5540,69.7880,2.5965,34.5800,64.9800
4700,2.3455,39.4540,70.7140,2.5586,35.8000,65.6600
4800,2.3495,39.3260,70.5060,2.5709,35.5200,65.3300
4900,2.3339,39.6280,70.7660,2.5462,35.7700,65.9500
5000,2.3129,39.9680,71.3140,2.5394,36.2600,66.3600
5100,2.2801,40.7720,71.7280,2.5161,36.5200,66.6200
5200,2.2692,41.0060,72.0580,2.5064,36.4400,66.8800
5300,2.2637,41.0020,72.1440,2.5066,36.6800,66.9500
5400,2.2373,41.7020,72.6760,2.4830,37.4000,67.7100
5500,2.2390,41.7020,72.6700,2.4980,36.9400,67.3800
5600,2.2134,42.2220,73.3240,2.4699,37.4000,67.7600
5700,2.2018,42.6700,73.3780,2.4648,37.1400,67.7300
5800,2.1836,42.6480,73.8800,2.4578,38.1600,67.8300
5900,2.1685,43.1980,74.0400,2.4486,37.8600,68.2500
6000,2.1536,43.4420,74.5440,2.4326,38.2600,68.6100
6100,2.1443,43.8500,74.5680,2.4258,38.2200,68.3400
6200,2.1252,43.9880,74.7880,2.4287,38.3300,68.7400
6300,2.1131,44.3140,75.0700,2.4128,38.7000,68.8000
6400,2.0868,45.0640,75.6060,2.3947,39.1000,69.5700
6500,2.0912,45.0380,75.5880,2.4018,39.2500,69.5100
6600,2.0924,45.1160,75.6480,2.4036,38.9200,69.1900
6700,2.0648,45.4540,75.9980,2.3877,39.2700,69.4200
6800,2.0509,45.7880,76.3080,2.3807,39.6100,69.9800
6900,2.0537,45.8580,76.3060,2.3797,39.5200,70.1000
7000,2.0291,46.2580,76.7100,2.3622,39.8000,70.2000
7100,2.0132,46.6080,77.0640,2.3530,40.2500,70.3900
7200,2.0039,46.9080,77.1180,2.3552,39.8700,70.5100
7300,1.9908,46.9600,77.5660,2.3445,40.2800,70.7200
7400,1.9839,47.3420,77.7160,2.3455,40.2400,70.4200
7500,1.9626,48.0520,78.0060,2.3273,40.6400,71.1900
7600,1.9686,47.8060,77.8460,2.3340,40.2700,70.6300
7700,1.9520,47.9380,78.1760,2.3300,40.9200,71.0100
7800,1.9415,48.2420,78.4140,2.3265,40.7200,71.0900
7900,1.9423,48.1840,78.3280,2.3294,40.6100,70.7200
8000,1.9332,48.1160,78.3600,2.3318,40.7000,71.0000
8100,1.9407,48.0780,78.4760,2.3398,40.6100,70.7800
8200,1.9278,48.4400,78.5980,2.3296,40.1100,70.9600
8300,1.8945,49.1540,79.1380,2.3104,41.2700,71.3900
8400,1.8760,49.8800,79.6060,2.2953,41.4000,71.6200
8500,1.8725,50.0300,79.7040,2.2979,41.4000,71.5400
8600,1.8540,50.1460,79.9980,2.2810,41.7400,72.0100
8700,1.8605,49.8420,79.7680,2.3025,41.5800,71.7400
8800,1.8499,50.1080,79.9860,2.2939,41.5700,71.6900
8900,1.8358,50.4700,80.1480,2.2907,41.6300,71.3800
9000,1.8250,50.8160,80.6220,2.2765,41.9600,72.0500
9100,1.8111,51.3560,80.5920,2.2722,41.8000,72.1500
9200,1.8224,50.7560,80.7240,2.2968,41.6900,72.0200
9300,1.8064,51.0160,80.8080,2.2835,41.7200,72.3400
9400,1.8001,51.2520,81.0060,2.2731,42.2000,72.4500
9500,1.7817,51.5660,81.2820,2.2632,42.2800,72.8000
9600,1.7765,51.7720,81.3900,2.2743,41.9500,71.8700
9700,1.7771,51.9820,81.3560,2.2707,41.9000,72.2000
9800,1.7644,52.3160,81.5660,2.2624,42.2000,72.3300
9900,1.7474,52.7880,82.0220,2.2538,42.6000,72.6400
10000,1.7363,52.8840,82.0400,2.2516,42.6900,72.7700
10100,1.7385,52.7600,82.0320,2.2527,42.3300,72.6000
10200,1.7228,53.1100,82.2380,2.2482,42.7200,72.5000
10300,1.7166,53.2120,82.3200,2.2409,42.8400,72.7400
10400,1.7187,52.9660,82.4580,2.2583,42.5100,72.4900
10500,1.7059,53.4100,82.6740,2.2422,43.0600,72.9400
10600,1.7166,53.1460,82.4780,2.2584,42.6100,72.4900
10700,1.6975,53.7440,82.6560,2.2436,43.0000,73.0300
