round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.3603,10.0000,50.0000,2.3605,10.0000,50.0000
200,2.1147,18.7620,78.1080,2.1104,19.0000,78.3100
300,1.9900,29.0580,77.8420,1.9918,29.0200,78.0000
400,1.9345,27.1400,84.8980,1.9318,27.3000,84.7000
500,1.7348,33.5900,87.1920,1.7390,33.1000,87.2400
600,1.7330,35.0600,88.1520,1.7355,35.1700,88.2800
700,1.7691,35.1620,86.8020,1.7688,35.4500,86.6100
800,1.6696,38.0680,88.7700,1.6831,37.8200,88.3800
900,1.5703,41.3900,90.3160,1.5766,41.3500,90.3600
1000,1.5340,43.1020,91.7540,1.5368,42.9400,91.2500
1100,1.6550,38.4020,91.1420,1.6829,37.9100,90.7300
1200,1.6844,39.6820,90.4200,1.6830,40.0800,89.8400
1300,1.4885,45.4100,91.2120,1.5045,45.1000,91.0900
1400,1.5315,43.1360,91.1820,1.5524,42.4800,91.1900
1500,1.4686,46.3560,91.9840,1.4919,45.3400,91.4700
1600,1.4614,44.7460,92.4980,1.4914,44.2600,91.8900
1700,1.3427,51.4900,93.3200,1.3723,50.5600,93.0700
1800,1.3657,49.7100,94.0420,1.3869,49.3500,93.6800
1900,1.2770,53.7240,94.5440,1.3088,52.5100,94.2200
2000,1.2757,54.9460,94.1340,1.3126,54.0600,93.6300
2100,1.2550,54.6700,94.5560,1.3005,52.9800,93.7900
2200,1.2008,57.1760,94.9320,1.2463,55.5400,94.2600
2300,1.3293,52.0980,92.7280,1.3710,50.4600,92.3400
2400,1.2934,54.3600,94.4860,1.3409,53.1700,94.0700
2500,1.3332,52.1020,93.9980,1.3701,51.6300,93.3600
2600,1.1759,57.8920,94.8860,1.2290,56.0900,94.4600
2700,1.2887,53.8940,93.8840,1.3412,52.2500,93.2900
2800,1.2830,54.4760,93.8920,1.3345,53.6500,93.4900
2900,1.1162,60.3900,95.4120,1.1724,58.1700,95.1200
3000,1.1107,60.0020,96.1000,1.1697,58.1800,95.4900
3100,1.0408,62.4660,96.2660,1.1074,60.4300,95.3900
3200,1.0330,63.5400,96.1320,1.0981,62.2600,95.3400
3300,1.0248,63.4420,96.5200,1.0959,61.3100,95.8600
3400,0.9906,65.3160,96.5760,1.0595,63.2600,95.9500
3500,1.0311,63.3660,96.2800,1.1044,61.5900,95.5700
3600,0.9700,65.6920,96.7860,1.0569,63.1500,95.7900
3700,1.0067,64.9800,96.1900,1.0804,63.1600,95.4800
