round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,4.6045,0.7880,5.0440,4.6046,0.7800,5.1900
200,4.6032,0.8520,5.3320,4.6034,0.9100,5.2100
300,4.6016,0.9280,5.5000,4.6018,1.0100,5.2100
400,4.5994,0.9840,5.6440,4.5996,1.0400,5.5000
500,4.5963,1.0260,5.9140,4.5966,1.0600,5.7100
600,4.5925,1.0120,7.0420,4.5929,1.0000,6.9600
700,4.5911,1.6960,7.3280,4.5917,1.7100,7.4100
800,4.5868,2.0640,8.0660,4.5879,2.0400,8.0400
900,4.5731,2.2880,9.4680,4.5749,2.2600,9.5100
1000,4.5551,2.9420,11.1060,4.5578,3.0200,11.3000
1100,4.5434,2.7740,11.6140,4.5472,2.6300,11.5600
1200,4.5388,2.7700,10.9260,4.5432,2.4500,10.9200
1300,4.5322,2.7500,10.9480,4.5372,2.5800,10.5800
1400,4.5325,2.8700,11.6600,4.5375,2.6600,11.5400
1500,4.5371,2.8100,10.9100,4.5413,2.6500,10.7500
1600,4.5526,2.6560,10.1700,4.5590,2.5500,10.1100
1700,4.5437,2.4520,9.2420,4.5496,2.3300,8.8100
1800,4.5604,2.0060,8.9140,4.5683,1.8900,8.6800
1900,4.5774,2.1260,8.2200,4.5849,1.9300,8.0100
2000,4.5875,1.6620,8.7560,4.5981,1.4700,8.1700
2100,4.5539,2.7120,9.5520,4.5625,2.3400,9.5200
2200,4.5596,2.3080,9.3940,4.5673,2.2500,9.5200
2300,4.5742,2.3120,9.5580,4.5808,2.4400,9.2900
2400,4.5697,2.2820,9.7760,4.5778,2.1000,9.1400
2500,4.5819,2.3380,8.8140,4.5912,2.1600,8.8900
2600,4.5897,1.5140,8.4780,4.5970,1.5400,8.5300
2700,4.5831,2.0780,8.6800,4.5915,2.0900,8.5300
2800,4.5806,1.6100,8.1460,4.5897,1.5200,8.0500
2900,4.5747,3.1020,10.1700,4.5825,2.6700,10.1200
3000,4.6013,2.2420,8.7380,4.6089,2.3400,8.3700
3100,4.5847,1.8500,7.9680,4.5930,1.7100,7.6700
3200,4.5839,2.0980,8.5620,4.5932,2.1800,8.5200
3300,4.5700,2.6240,9.3540,4.5789,2.5300,8.9300
