round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.5843,10.0000,50.0000,2.5843,10.0000,50.0000
200,2.5521,10.0000,51.1800,2.5523,10.0000,51.1033
300,2.4145,18.1078,56.3256,2.4150,18.0356,56.2211
400,2.4756,11.8000,50.0000,2.4764,11.7800,50.0000
500,2.2003,16.4489,71.2556,2.2051,16.2378,70.8722
600,2.1115,18.5800,78.7778,2.1158,18.6733,78.2633
700,2.3217,12.7744,70.9956,2.3263,12.8433,70.6522
800,1.9929,22.7167,80.2222,1.9993,22.4756,79.9778
900,2.0857,22.7722,79.4656,2.0932,22.6078,78.8222
1000,2.0087,21.8433,81.0822,2.0149,21.5856,80.8933
1100,2.0242,19.9900,82.8800,2.0288,19.8967,82.4533
1200,2.0168,19.4378,82.0411,2.0253,19.3056,81.7367
1300,2.0573,20.7800,76.3767,2.0635,20.5367,76.3067
1400,2.0351,27.6267,77.6400,2.0441,27.3389,76.9933
1500,2.0856,23.2689,84.0278,2.0938,22.9744,83.7722
1600,2.0756,21.4189,86.7744,2.0845,21.2967,86.3811
1700,1.9969,27.3622,85.0867,2.0049,27.2622,84.9111
1800,1.6726,36.2878,88.0178,1.6843,35.7933,87.6100
1900,1.7366,32.5978,87.5678,1.7458,32.6089,87.3511
2000,1.5809,39.5300,90.2178,1.5938,39.1500,90.0556
2100,1.7758,31.6833,87.0900,1.7876,31.3456,86.6711
2200,1.8597,27.2900,85.8500,1.8727,26.9578,85.6522
2300,1.8018,33.1622,87.6278,1.8105,33.1100,87.2833
2400,1.7796,35.5211,86.4833,1.7959,35.0300,86.0711
2500,1.6255,37.9600,89.6722,1.6411,37.7844,89.1444
2600,1.9367,32.0144,79.4711,1.9564,31.6411,79.0467
2700,1.6891,35.9989,89.0944,1.7058,35.6289,88.7289
2800,2.2872,27.4733,79.9300,2.3098,27.1511,79.6144
2900,1.6468,38.0033,90.2511,1.6616,37.8489,89.7167
3000,1.6039,41.3711,89.8956,1.6227,40.6067,89.3556
3100,1.5095,43.3556,92.5667,1.5294,42.6711,92.2300
3200,1.7085,40.0811,85.3878,1.7283,39.5078,85.0367
3300,1.6735,37.8244,88.5811,1.6914,37.4578,88.3733
3400,1.4708,44.8522,92.7622,1.4973,44.0267,92.4633
3500,1.6725,37.7111,91.7644,1.7020,37.2378,91.0967
3600,1.3788,46.2844,94.1189,1.4033,45.6200,93.7489
3700,1.5279,44.3433,92.0956,1.5530,43.5867,91.6556
3800,1.4244,45.4144,93.3411,1.4486,44.4922,92.9211
3900,1.5882,41.7511,92.5278,1.6123,40.9889,91.9389
4000,1.4034,46.1067,93.4544,1.4294,45.3378,93.0222
4100,1.4113,46.6544,92.9044,1.4360,46.0600,92.3078
4200,1.2915,52.1767,94.2956,1.3243,50.8978,93.7156
4300,1.3995,48.6689,93.8222,1.4347,47.5133,93.1356
4400,1.5193,45.5822,89.6378,1.5451,44.9000,89.2344
4500,1.4210,47.9589,93.0433,1.4628,47.0000,92.3889
4600,1.4219,48.7311,93.1667,1.4554,47.9456,92.6367
4700,1.7791,40.0000,87.1711,1.8098,39.4122,86.6411
4800,1.6682,45.1211,93.6711,1.7063,44.1556,92.9933
4900,1.4141,49.4889,94.0111,1.4529,48.5967,93.3156
