round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.7018,14.1900,64.6944,2.7060,14.1100,64.4767
200,2.1665,16.3211,77.7789,2.1716,16.3689,77.1567
300,2.3345,16.3200,71.2511,2.3442,16.2811,70.9056
400,2.1430,20.4178,79.3122,2.1497,20.3311,79.0122
500,1.9988,25.2878,78.3289,2.0061,25.2744,77.8856
600,2.0037,22.2133,81.6478,2.0094,21.9422,81.4089
700,1.9340,26.9967,83.2133,1.9397,27.0622,82.8789
800,1.8184,29.1322,87.2222,1.8256,28.8778,86.9022
900,1.9098,29.9333,81.4944,1.9149,29.6822,81.1989
1000,1.8172,31.7167,87.3211,1.8231,31.6722,86.8278
1100,1.7487,32.9122,88.0756,1.7592,32.5700,87.7167
1200,1.8943,31.2589,88.5144,1.9022,30.7533,87.9711
1300,1.8126,32.0656,85.3167,1.8197,31.9300,85.0489
1400,1.6604,36.7022,88.7744,1.6712,36.3533,88.5111
1500,1.6414,40.1611,88.2878,1.6522,39.8367,87.8856
1600,1.5987,41.3344,89.6611,1.6114,40.8278,89.5633
1700,1.5780,40.0011,91.5678,1.5911,39.7133,91.2144
1800,1.5701,42.2533,90.1133,1.5828,41.9033,89.9767
1900,1.6462,38.1344,88.3956,1.6619,38.1033,87.8967
2000,1.4789,44.7922,92.6278,1.4946,44.2333,92.2233
2100,1.5678,41.6589,90.7733,1.5844,41.1289,90.5378
2200,1.6210,42.0833,91.1656,1.6390,41.4244,90.7878
2300,1.6390,41.7222,89.9344,1.6545,41.0900,89.6878
2400,1.3926,49.3067,93.4289,1.4112,48.5911,92.9533
2500,1.4282,47.2789,93.4056,1.4465,46.5644,92.8589
2600,1.4277,48.3322,91.1744,1.4488,47.6856,90.7389
2700,1.3959,48.2378,93.8411,1.4190,47.4800,93.3989
2800,1.3387,51.0433,93.6622,1.3654,49.8789,93.2556
2900,1.3670,49.5244,93.7233,1.3913,48.7044,93.3022
3000,1.3428,50.1567,94.4333,1.3682,49.2033,93.9067
3100,1.5686,42.1056,91.2122,1.5914,41.4278,90.7278
3200,1.2999,52.4689,94.1578,1.3275,51.5767,93.6067
3300,1.6906,41.9967,90.7722,1.7145,41.5244,90.3267
3400,1.3255,51.5467,93.7100,1.3542,50.4956,93.1811
3500,1.3459,49.6811,94.0989,1.3777,48.7433,93.5189
3600,1.2587,53.2378,95.0600,1.2890,52.3578,94.4322
3700,1.3408,49.9022,94.5578,1.3741,48.8622,93.9644
3800,1.3022,51.6222,94.1778,1.3364,50.2056,93.6700
3900,1.3536,49.7256,94.0022,1.3886,48.6678,93.4500
4000,1.4838,47.5567,93.6044,1.5161,46.5756,92.9689
4100,1.2782,52.3978,94.5978,1.3145,51.3511,94.0622
4200,1.2556,53.4311,94.5544,1.2964,51.9300,93.8811
4300,1.3273,51.4067,94.5100,1.3688,50.4978,93.7767
4400,1.2578,53.8356,94.8133,1.2972,52.7978,94.2578
4500,1.2600,53.4089,95.2867,1.3010,52.0833,94.5878
4600,1.2938,51.6456,94.6378,1.3354,50.3433,93.9933
4700,1.9753,40.1489,92.5256,2.0240,39.0944,91.7878
4800,1.1965,57.0833,95.2978,1.2455,55.4811,94.5878
4900,1.2812,52.5200,95.1111,1.3262,51.1122,94.3500
5000,1.2296,54.2378,95.4478,1.2796,52.8522,94.7833
5100,1.2557,53.5767,95.5811,1.3042,52.3111,94.6544
5200,1.2519,55.0011,95.1067,1.3017,53.3378,94.3656
5300,1.2236,54.5222,94.9289,1.2711,53.4233,94.2611
5400,1.2762,52.8767,95.2089,1.3281,51.6667,94.5022
5500,1.3114,52.0667,95.7711,1.3706,50.4000,95.0233
5600,1.1623,58.4611,95.5444,1.2175,56.5900,94.6933
5700,1.1371,58.8822,95.9911,1.1954,57.0333,95.2156
5800,1.1504,57.6900,95.8489,1.2066,56.1711,95.0478
5900,1.1977,56.7233,94.6144,1.2528,55.0578,93.8933
6000,1.2647,52.8478,95.6244,1.3202,51.5789,94.7500
6100,1.1804,57.4156,95.5144,1.2432,55.6389,94.5600
6200,1.1577,57.5211,95.9178,1.2205,55.6311,95.0456
6300,1.1206,59.4667,95.7733,1.1820,57.4744,94.8100
6400,1.1111,59.4478,96.1789,1.1756,57.3522,95.2978
6500,1.1216,59.1367,96.1544,1.1895,57.0800,95.3533
6600,1.2595,54.3211,94.9667,1.3209,52.6078,94.1233
6700,1.2760,53.5611,95.4256,1.3448,51.9067,94.4689
6800,1.0738,60.4444,96.4844,1.1396,58.6178,95.5378
6900,1.0806,60.9167,96.1900,1.1506,58.7322,95.2344
7000,1.1322,58.7333,95.7589,1.1958,57.1189,94.9356
7100,1.0668,61.2656,96.5689,1.1366,59.1811,95.6444
7200,1.1073,59.8011,96.0133,1.1821,57.6333,94.9678
7300,1.0657,61.7700,96.3744,1.1372,59.1256,95.3878
7400,1.0223,62.7600,96.6578,1.0995,60.6389,95.7900
7500,1.0871,60.1567,96.4278,1.1663,57.9533,95.4256
7600,1.2217,56.4556,95.3622,1.2982,54.4356,94.2722
7700,1.1305,59.2333,95.6544,1.2044,56.9567,94.6067
7800,1.0884,60.5244,96.4778,1.1669,58.2733,95.4700
7900,1.1282,58.2667,96.4167,1.2094,56.1022,95.4511
8000,1.0617,60.2544,96.9122,1.1479,57.6900,95.9011
8100,1.0329,62.4078,96.5767,1.1129,59.8856,95.5067
8200,1.0527,61.5833,96.5278,1.1284,59.2478,95.5689
8300,0.9845,64.8211,96.9667,1.0666,61.7689,95.9167
8400,1.0768,60.5367,96.7067,1.1600,58.2811,95.6522
8500,1.2876,55.0200,95.6967,1.3748,52.8456,94.7133
8600,1.0980,59.2767,96.4556,1.1821,56.9733,95.3978
8700,0.9666,65.2833,97.1344,1.0536,62.7078,96.1011
8800,1.0459,62.1033,96.8033,1.1344,59.5333,95.7556
8900,1.0166,63.0389,96.7200,1.1065,60.1900,95.6922
9000,1.0763,61.1756,96.1133,1.1721,58.6922,94.9389
9100,0.9666,65.0211,97.1311,1.0584,61.7722,96.0456
9200,1.0158,62.7222,97.0900,1.1079,59.8456,95.9089
9300,1.1026,59.7100,96.0567,1.1946,56.9378,95.0378
9400,1.1886,57.2878,96.2489,1.2902,54.8800,95.0078
9500,0.9793,64.3244,97.0533,1.0712,61.2167,96.0711
9600,0.9566,65.6400,97.3378,1.0559,62.4411,96.0678
9700,1.0123,63.4300,96.9278,1.1084,60.3389,95.7889
9800,0.9542,65.2178,97.2144,1.0547,62.0822,95.9944
9900,0.9703,64.9778,97.2011,1.0733,61.5933,95.9233
10000,0.9542,65.5444,97.3544,1.0535,62.3089,96.1178
10100,1.1232,59.2822,96.6244,1.2262,56.7678,95.3600
10200,0.9484,66.0033,97.0278,1.0486,62.5967,95.8111
10300,1.1219,60.0689,96.6711,1.2302,57.4200,95.5300
10400,1.0548,61.4811,96.7244,1.1523,58.7289,95.3611
10500,1.1467,58.0156,97.0889,1.2598,55.3822,95.8044
10600,1.0714,60.7789,96.4500,1.1855,57.8389,95.1267
10700,0.9702,64.8211,97.3700,1.0823,61.5311,96.1333
10800,1.0202,63.3089,97.0600,1.1317,60.1933,95.7767
10900,0.8986,67.6478,97.5878,1.0100,63.9489,96.3167
11000,1.0417,63.0700,96.6356,1.1550,59.9033,95.3656
11100,0.9587,65.2856,97.2578,1.0694,61.8667,95.9511
11200,0.9978,63.8667,96.8833,1.1150,60.5111,95.5000
11300,0.8928,68.1956,97.7367,1.0044,64.2811,96.4356
11400,1.0073,63.4156,97.2511,1.1281,60.1700,95.9733
11500,0.9506,65.8044,97.1278,1.0756,62.2111,95.7356
11600,0.9541,65.9289,97.2367,1.0738,62.2089,95.9611
11700,1.0248,62.5700,97.0867,1.1440,59.0556,95.6922
11800,0.9974,63.6422,97.1389,1.1194,60.2100,95.8489
11900,0.9800,64.8867,97.3700,1.0952,61.3967,95.9233
12000,0.9340,66.2667,97.4811,1.0605,62.4922,96.1044
12100,0.9098,66.9433,97.5911,1.0289,63.0922,96.2400
12200,0.9876,63.9344,97.2622,1.1204,60.3089,95.8600
12300,1.0491,62.4456,96.5678,1.1796,59.0344,95.1067
12400,0.9671,64.6500,97.5378,1.0958,61.1367,96.1189
12500,0.9495,66.1900,96.8622,1.0763,62.3644,95.4000
12600,0.8861,67.9422,97.7456,1.0099,63.8811,96.4611
12700,0.9099,67.2522,97.6722,1.0446,63.1111,96.2767
12800,1.0008,62.9022,97.2756,1.1301,59.7456,95.9300
12900,0.8707,68.6711,97.6178,1.0032,64.5289,96.2089
13000,1.1961,58.6967,96.8233,1.3385,55.3800,95.4878
13100,0.8560,69.2844,97.8222,0.9960,64.8889,96.4311
13200,0.8503,69.2867,97.9089,0.9838,64.9867,96.4300
13300,0.9204,65.8167,97.8378,1.0665,61.8378,96.4178
13400,0.9184,66.6289,97.5522,1.0551,62.7833,96.1233
13500,0.8687,68.3378,97.9611,1.0070,63.9733,96.3967
13600,1.3673,55.2533,97.2111,1.5353,52.4367,95.8011
13700,0.8263,70.2422,98.1178,0.9632,65.7978,96.5556
13800,0.8959,67.6622,97.8600,1.0295,63.8033,96.3156
13900,0.9315,66.4233,97.7744,1.0845,62.2556,96.2967
14000,0.9708,65.2611,97.1856,1.1093,61.4133,95.7367
14100,0.9667,65.0933,97.1211,1.1192,61.0567,95.7600
14200,0.8797,67.6422,97.6856,1.0339,63.3856,96.1778
14300,1.0145,63.3378,97.5011,1.1581,59.6389,95.9656
14400,0.9520,65.4089,97.3722,1.1117,60.9533,95.8222
14500,0.8446,69.2600,97.9889,0.9955,64.5211,96.4500
14600,0.9772,63.6600,97.7844,1.1327,59.5222,96.2189
14700,0.9145,66.4289,97.7744,1.0631,62.5033,96.2811
14800,0.9700,64.7933,97.4489,1.1264,60.5211,95.8811
14900,0.8279,69.8889,98.1400,0.9835,65.2011,96.5567
15000,0.8584,69.8456,97.4456,1.0159,64.9244,95.7844
15100,0.9145,66.8144,97.6733,1.0736,62.1389,96.1078
15200,0.9181,66.6133,97.7056,1.0745,62.2044,96.2200
15300,0.9298,66.5900,97.3044,1.0980,62.4089,95.7178
15400,0.8281,69.9122,98.1000,0.9866,65.0878,96.4267
15500,0.8360,69.7844,97.8633,0.9981,64.8400,96.3078
15600,0.9144,66.5189,97.5900,1.0803,62.1244,95.9922
15700,0.8451,69.1633,98.0589,1.0172,64.0967,96.4622
15800,0.7844,71.8589,98.3389,0.9494,66.3344,96.6644
15900,0.8055,70.9756,98.0733,0.9730,65.7489,96.3244
16000,0.8254,70.1244,98.1344,0.9944,65.1456,96.4111
16100,0.8181,70.3478,98.2367,0.9855,65.0611,96.5578
16200,1.2049,58.9956,97.2811,1.3812,55.5756,95.6533
16300,0.8338,69.8244,97.7789,1.0062,64.7067,96.1767
16400,0.9415,66.0722,97.4044,1.1220,61.4200,95.5478
16500,0.8426,69.4111,97.8522,1.0075,64.0978,96.1522
16600,0.9821,64.6767,97.3944,1.1571,60.6800,95.7033
16700,0.9002,66.6211,98.1844,1.0835,61.8089,96.4556
16800,0.8887,67.9411,97.4944,1.0618,63.3400,95.8656
16900,0.8579,69.2922,97.9422,1.0404,64.2511,96.2511
17000,0.8489,68.7411,98.2089,1.0236,63.7144,96.5600
17100,0.8337,69.8344,97.8944,1.0087,64.6822,96.1933
17200,0.8759,68.0033,98.2600,1.0572,63.0133,96.4622
17300,0.7923,71.2222,98.2111,0.9738,65.8289,96.6078
17400,0.7776,71.7956,98.3844,0.9578,66.1033,96.6567
17500,0.7799,71.9544,98.3444,0.9584,66.3011,96.5700
17600,0.8475,69.0400,98.1900,1.0314,64.0056,96.4967
17700,0.7711,72.0300,98.4244,0.9576,66.2633,96.7111
17800,0.8954,67.5122,97.9211,1.0761,62.5600,96.1989
17900,0.7596,72.6589,98.3111,0.9492,66.7500,96.5900
18000,0.9105,67.4567,97.9178,1.1000,62.3467,96.2100
18100,0.8104,70.7889,98.1511,0.9962,65.3233,96.3522
18200,0.8467,69.3133,98.0878,1.0297,64.2422,96.4356
18300,0.9809,65.6244,97.8644,1.1763,61.0167,96.1167
18400,0.8570,68.7678,98.2411,1.0583,63.6478,96.3778
18500,0.8907,67.0589,98.1978,1.0962,61.9378,96.3200
18600,0.7930,70.6233,98.4133,0.9948,65.1222,96.6278
18700,0.8465,69.1500,98.2756,1.0563,63.9144,96.4856
18800,0.8694,68.0500,98.1500,1.0686,63.0233,96.3211
18900,0.8370,69.5433,97.8500,1.0417,64.1456,96.0056
19000,0.8344,69.8311,97.8311,1.0374,64.1189,95.9667
19100,0.9063,67.4444,97.6122,1.1172,62.0456,95.8067
19200,0.8147,70.4867,97.9600,1.0064,64.8167,96.1089
19300,0.7904,71.2189,98.3022,0.9883,65.4978,96.4900
19400,0.8153,69.7478,98.3244,1.0193,64.1767,96.5500
19500,0.8198,70.0656,98.1878,1.0315,64.4222,96.2411
19600,0.7492,72.5933,98.5156,0.9603,66.5078,96.7478
19700,0.7366,73.2844,98.6589,0.9464,66.8644,96.9156
19800,0.8493,69.1889,98.1411,1.0576,63.6611,96.1922
19900,0.7810,71.6378,98.4044,0.9882,65.3311,96.5967
20000,0.8357,69.0844,98.4200,1.0499,63.1933,96.4967
