round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.1616,35.2383,78.0900,2.1623,35.3800,77.5900
200,2.1712,35.7083,79.3817,2.1848,35.7400,79.2100
300,1.6781,38.4983,88.5000,1.6898,38.5200,88.5500
400,1.9124,42.0800,86.0183,1.9230,41.9900,86.2800
500,1.5449,45.5067,89.7650,1.5492,45.4200,89.7800
600,1.2620,53.4767,97.3900,1.2765,52.9900,97.2200
700,1.5094,52.6467,90.8383,1.5236,52.6000,91.0200
800,1.1450,57.1083,97.5533,1.1544,56.6300,97.4800
900,1.3819,53.4000,90.9150,1.3875,53.2200,91.1500
1000,1.5039,52.0917,92.2283,1.5228,52.0800,92.0000
1100,1.2297,57.5367,96.8100,1.2439,56.9700,96.9400
1200,1.0080,63.5100,98.1283,1.0165,62.9400,98.0100
1300,1.1438,55.0200,97.4967,1.1576,54.4900,97.4300
1400,1.0104,58.3200,98.4350,1.0178,57.4700,98.4300
1500,1.1308,54.9900,96.8233,1.1443,54.8500,96.8700
1600,1.0390,59.9733,98.2633,1.0516,59.1000,98.1800
1700,1.0124,61.7633,98.2883,1.0236,61.5900,98.2600
1800,0.9514,63.0433,98.4950,0.9545,63.4700,98.5500
1900,0.9655,64.4867,98.3550,0.9793,63.8200,98.5100
2000,1.0433,64.1100,97.8183,1.0579,63.6800,98.0000
2100,0.9785,64.7567,98.1917,0.9937,64.2700,97.9500
2200,0.8909,66.9267,98.6050,0.8945,66.6600,98.6300
2300,0.8839,66.9567,98.6400,0.8915,66.7400,98.7200
2400,0.8787,68.8933,98.9983,0.8919,68.2500,99.0400
2500,0.8854,66.8783,98.5183,0.8979,66.3300,98.4500
2600,0.8050,69.4117,98.8483,0.8196,68.9100,98.8400
2700,0.8749,67.1383,98.6467,0.8895,66.5700,98.6600
2800,0.8326,68.7517,98.8583,0.8467,67.9800,98.9100
2900,0.7904,70.8050,98.9983,0.8029,70.1600,99.0100
3000,0.8335,69.7033,98.8250,0.8507,69.1700,98.8000
3100,0.7725,67.9717,99.0450,0.7884,67.1500,99.0800
3200,0.7764,71.1783,99.1117,0.7891,70.4400,99.0600
3300,0.8479,67.2767,98.9367,0.8683,66.3400,98.9700
3400,0.7727,71.2617,98.9933,0.7893,70.5300,98.9200
3500,0.7434,71.5900,99.1900,0.7647,70.8300,99.1200
3600,0.8589,67.5683,98.6200,0.8796,66.9700,98.4900
3700,0.8058,68.4317,99.0800,0.8302,67.2200,99.0600
3800,0.7534,72.0867,99.1617,0.7731,71.2700,99.1000
3900,0.7730,71.7850,99.0350,0.7896,70.5000,99.0900
4000,0.7587,71.5867,99.1783,0.7759,71.1500,99.1400
4100,0.8293,71.5983,98.6417,0.8479,70.8900,98.3400
4200,0.7091,73.6400,99.2617,0.7314,72.7800,99.2200
4300,0.7477,71.2850,99.1550,0.7658,70.7800,99.2100
4400,0.7145,73.6450,99.1900,0.7371,72.8200,99.1600
