round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,4.7845,1.0000,4.9980,4.7848,1.0000,5.0000
200,4.7155,1.0000,5.0000,4.7157,1.0000,5.0000
300,4.6656,1.0000,5.0000,4.6658,1.0000,5.0000
400,4.6539,1.0000,5.0040,4.6540,1.0000,5.0000
500,4.6652,1.0000,5.0000,4.6653,1.0000,5.0000
600,4.6049,1.1440,6.5620,4.6052,1.1500,6.4700
700,4.5183,2.3000,9.4380,4.5162,2.3400,9.5200
800,4.3694,2.7780,12.2680,4.3695,2.8800,12.3300
900,4.3617,1.8820,12.3700,4.3636,1.8800,12.2800
1000,4.3204,2.4620,12.9380,4.3283,2.5600,13.0900
1100,4.2241,3.9160,15.9160,4.2308,3.7400,16.1800
1200,4.1712,4.3080,17.5580,4.1773,4.4000,17.5600
1300,4.1224,4.4680,19.5140,4.1313,4.5200,19.5900
1400,4.0585,5.1880,22.9860,4.0695,4.9600,22.9000
1500,4.0590,4.5840,22.4060,4.0740,4.3400,22.0900
1600,3.9610,6.6000,25.7780,3.9705,6.5000,25.1100
1700,3.9556,7.4100,25.6220,3.9607,7.2800,25.4000
1800,3.8915,7.5540,28.9380,3.9010,7.5000,28.7700
1900,3.8853,7.0240,28.3200,3.9005,6.6400,27.3700
2000,3.8653,9.3580,29.9340,3.8788,9.1700,29.7600
2100,3.7995,9.7360,32.0780,3.8157,9.5400,31.5100
2200,3.7343,10.6040,34.5700,3.7528,10.2500,34.2600
2300,3.9880,7.3980,27.2260,4.0024,7.3900,27.0700
2400,3.6635,12.0320,37.1340,3.6838,11.7800,36.6600
2500,3.7119,11.8060,35.2360,3.7335,11.4200,34.5500
2600,3.7224,11.9180,35.9540,3.7396,11.9300,35.8900
2700,3.4762,15.6640,43.0120,3.5082,15.7100,41.4500
2800,3.4812,15.0860,43.5840,3.5091,14.8300,42.4300
2900,3.4544,15.9300,43.6220,3.4882,15.6200,42.3200
3000,3.4423,15.7500,43.9620,3.4737,15.6700,43.5000
3100,3.4046,17.5880,45.7020,3.4380,17.3500,44.5800
3200,3.4607,16.8340,45.4100,3.5076,16.4900,44.3600
3300,3.2809,19.8980,49.1520,3.3242,19.1900,47.9200
3400,3.2594,18.7080,48.5880,3.3091,17.9400,47.7800
3500,3.1236,22.4980,52.8820,3.1720,22.1300,52.0500
3600,3.1573,21.3060,51.5020,3.2103,20.6500,49.9400
3700,3.0914,23.5560,53.5660,3.1474,22.7900,51.8300
3800,3.0782,23.3780,54.0020,3.1381,22.6100,52.2000
3900,2.9857,25.4660,56.6900,3.0456,24.5200,54.9900
4000,3.0868,22.5820,53.0700,3.1529,21.7700,51.7300
4100,2.9354,25.7500,57.6840,3.0025,24.7600,56.0300
4200,2.9044,27.0660,58.0760,2.9754,26.1500,56.4900
4300,2.8214,28.0780,60.2360,2.9050,27.0900,57.7000
4400,2.8484,27.6420,59.4020,2.9328,26.1400,57.3000
4500,2.7476,29.3040,61.8020,2.8346,28.0200,59.4600
4600,2.7352,30.3820,62.6340,2.8324,28.5700,59.8900
4700,2.7149,31.1080,63.3340,2.8072,29.3100,61.0000
4800,2.7033,30.7960,63.0280,2.8023,29.1700,60.2200
4900,2.6252,32.5320,64.9380,2.7311,30.5600,62.3300
