round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
10,2.2984,11.5220,55.2100,2.2987,11.3700,54.9900
20,2.3283,10.4380,57.2920,2.3282,10.3500,57.3900
30,2.4528,10.0300,50.1580,2.4512,10.0300,50.1100
40,2.4744,9.9900,50.2720,2.4721,10.0300,50.1900
50,2.4281,16.0280,52.1020,2.4256,15.6000,52.1300
60,2.5523,14.9460,50.7400,2.5476,15.0100,50.8100
70,2.6496,10.0000,56.7920,2.6425,10.0000,56.8200
80,2.4505,12.5500,53.2220,2.4473,12.7000,53.2700
90,2.5353,10.0000,55.9080,2.5299,10.0000,56.0800
100,3.0018,10.0000,51.8780,2.9955,10.0000,52.0400
110,2.3687,12.9860,54.8580,2.3678,13.0100,54.8400
120,2.5131,12.2340,50.3060,2.5114,12.2900,50.2800
130,2.6271,14.8660,52.9720,2.6247,14.3300,53.1900
140,2.8912,10.0000,52.4580,2.8859,10.0000,52.4200
150,2.8967,10.0000,50.0900,2.8910,10.0000,50.1100
160,2.7531,12.4000,50.4420,2.7504,12.2200,50.4700
170,3.6437,10.0000,57.3140,3.6301,10.0000,57.3300
180,2.4141,14.6340,54.9080,2.4153,14.5800,54.8200
190,2.5413,12.6960,57.7500,2.5390,12.7800,57.9200
200,2.4924,10.3660,55.7080,2.4902,10.2500,55.6900
210,2.5934,16.5440,51.9460,2.5903,15.9700,52.0200
220,2.8278,10.3460,54.6740,2.8224,10.1700,54.9600
230,2.4095,10.0420,60.3760,2.4072,10.0500,60.1800
240,3.0642,10.0000,56.6600,3.0551,10.0000,56.7400
250,2.7368,10.2860,53.3420,2.7381,10.3400,53.3000
260,2.7035,14.0800,57.9460,2.6975,14.0500,58.0900
270,3.0821,10.0000,54.1480,3.0718,10.0000,54.2500
280,2.9360,10.0000,56.1880,2.9268,10.0000,56.2300
290,2.8177,15.5000,52.3800,2.8110,15.4400,52.4900
300,2.3847,16.6780,54.8520,2.3828,16.1500,54.6600
310,2.8766,10.0480,57.1060,2.8746,10.0300,57.2400
320,2.7767,10.0000,57.5060,2.7684,10.0000,57.1500
330,2.6231,15.1000,52.0180,2.6230,15.1200,51.9800
340,2.8835,10.0000,54.6720,2.8740,10.0000,54.6800
350,2.5911,12.5120,56.4880,2.5870,12.5300,56.3100
360,2.7240,15.4700,51.7960,2.7211,15.5000,51.9400
