round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
50,2.5040,13.6060,52.0680,2.5013,13.2600,51.9900
100,2.6909,13.6440,60.7260,2.6708,13.7800,60.5400
150,2.1397,20.2660,72.2180,2.1419,20.1800,71.9900
200,1.9645,26.6760,81.9360,1.9687,27.4200,81.7300
250,1.9908,22.2960,82.2760,1.9872,21.9400,82.1600
300,2.1606,19.2740,69.1160,2.1579,18.7100,69.1300
350,1.8058,33.2120,85.9760,1.8059,33.2200,85.8800
400,1.7312,34.1440,87.8820,1.7307,34.1900,87.9400
450,1.9424,26.7200,83.4760,1.9385,26.7200,83.5000
500,1.6941,38.7400,86.2120,1.6953,38.9300,86.3600
550,1.8108,33.7880,85.1340,1.8203,33.1000,84.8600
600,1.9461,28.7120,80.1560,1.9317,29.1100,80.5400
650,1.5349,42.9180,91.8620,1.5376,42.8300,91.6800
700,1.5429,43.7340,90.1880,1.5370,43.9900,90.0800
750,1.4836,43.9800,93.1520,1.4798,44.5700,93.2400
800,1.4401,48.3720,92.9780,1.4397,48.5400,92.9400
850,1.4242,49.3540,92.4080,1.4261,49.2800,92.4200
900,1.4093,47.6140,93.4380,1.4134,47.6200,93.2900
950,1.3353,53.2880,93.9060,1.3404,52.9000,93.6600
1000,1.3864,50.7780,92.8300,1.3879,50.8700,92.4800
1050,1.3235,52.8780,94.6520,1.3301,52.7300,94.4000
1100,1.4438,48.5680,92.5680,1.4456,48.5800,92.5900
1150,1.3373,52.0620,93.5720,1.3460,51.3900,93.4800
1200,1.2570,55.6900,94.8580,1.2647,55.2800,94.6200
1250,1.3934,48.5800,93.4700,1.4037,48.0700,93.4900
1300,1.1467,59.3940,95.8740,1.1626,59.1700,95.6600
1350,1.2350,56.4000,94.5960,1.2449,55.7500,94.4200
1400,1.1548,58.6120,96.1480,1.1721,57.9200,95.9700
1450,1.1568,59.6000,95.6820,1.1766,59.1200,95.3500
1500,1.1372,59.8900,96.0180,1.1613,59.1400,95.8300
1550,1.2060,58.7960,95.5840,1.2185,58.0400,95.3600
1600,1.1476,59.8460,96.2140,1.1701,58.5300,95.9400
1650,1.0651,62.1300,96.5220,1.0864,61.2100,96.3700
1700,1.0655,62.8600,96.4720,1.0876,62.3500,96.3200
1750,1.0143,64.3340,96.9260,1.0390,63.0300,96.6600
1800,1.1588,58.4200,95.6300,1.1795,58.0500,95.2900
1850,1.1100,59.9740,96.4340,1.1434,58.9200,96.0700
1900,1.0253,64.1900,96.6940,1.0493,62.9800,96.3800
1950,1.0310,63.5000,96.8020,1.0599,62.6500,96.4600
2000,0.9764,66.9340,97.1220,1.0023,66.0200,96.8100
2050,0.9741,65.9720,97.0380,1.0109,64.7100,96.5300
2100,1.0126,63.7420,97.1160,1.0567,62.6700,96.5600
2150,0.9549,66.1600,97.2720,0.9891,65.0100,97.1100
2200,0.9660,66.6120,97.1240,0.9995,65.1000,96.8800
2250,0.9238,67.8320,97.2520,0.9689,65.8200,96.9700
2300,0.9146,69.0140,97.5540,0.9524,67.8600,97.0700
2350,0.9027,68.7720,97.4900,0.9503,67.0600,97.2500
2400,0.9809,65.5620,97.0220,1.0195,64.1300,96.6200
2450,1.1009,63.8280,95.6500,1.1307,62.8400,95.2200
2500,0.8692,69.7860,97.7920,0.9218,68.1500,97.3000
2550,0.9019,68.8980,97.5400,0.9563,67.2500,97.0400
2600,0.9259,67.5900,97.3120,0.9730,66.2300,96.9600
2650,0.8437,70.5760,97.9340,0.9021,68.6000,97.3100
2700,0.9439,67.6460,97.2280,0.9978,66.1900,96.6000
2750,0.8352,71.0040,97.8760,0.8945,69.1900,97.5300
2800,0.8117,71.7000,97.9400,0.8719,70.5400,97.4200
2850,0.8251,71.3000,97.9220,0.8842,69.4100,97.3400
2900,0.8534,70.0880,97.8080,0.9098,68.7600,97.1700
2950,0.8125,71.4480,98.0800,0.8823,69.0900,97.4400
3000,0.8780,69.6300,97.4360,0.9408,67.5600,96.8700
3050,0.8405,71.1580,97.5400,0.9101,69.3300,96.8600
3100,0.7419,74.4260,98.3680,0.8171,71.8000,97.7800
3150,0.7867,72.2340,98.1820,0.8589,69.9700,97.8400
3200,0.7781,73.4020,98.1540,0.8523,71.2100,97.7400
3250,0.7498,74.0740,98.4340,0.8235,71.5100,97.9100
3300,0.8403,70.8940,97.3560,0.9195,68.8400,96.7000
3350,0.9012,67.7500,97.7460,0.9756,65.8900,97.2300
3400,0.7219,74.9660,98.2880,0.7975,72.5900,97.6600
3450,0.7411,74.2000,98.3620,0.8185,71.5100,97.8100
3500,0.7216,74.8220,98.5920,0.8122,71.9600,97.9300
3550,0.7529,74.0060,98.2240,0.8338,71.2900,97.6000
