round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,4.7662,1.0000,5.0000,4.7662,1.0000,5.0000
200,4.7337,1.0000,5.3720,4.7361,1.0000,5.4500
300,4.6195,1.4500,6.1140,4.6217,1.4200,6.0700
400,4.5307,1.5380,7.8260,4.5360,1.5300,7.6700
500,4.4446,2.3480,10.9080,4.4502,2.4600,10.7800
600,4.3869,2.5620,12.0720,4.3917,2.7600,11.8300
700,4.2996,4.3760,16.5740,4.3039,4.3500,16.8400
800,4.2588,3.9060,16.7540,4.2659,4.0700,16.8500
900,4.1829,5.5380,20.2920,4.1894,5.7500,19.9300
1000,4.1944,4.8420,19.6860,4.2014,4.5400,19.0700
1100,4.1020,6.0160,22.3100,4.1155,5.5800,22.0000
1200,4.0670,6.0160,24.1700,4.0755,5.9100,24.1200
1300,4.0677,6.8320,25.4920,4.0755,6.8600,25.3000
1400,4.0180,7.9660,26.1600,4.0279,8.0900,26.3700
1500,3.9659,8.5400,28.5780,3.9774,8.3100,28.3500
1600,4.1108,6.2340,23.5380,4.1210,6.0000,23.2300
1700,3.9315,9.5020,29.3260,3.9449,9.2100,29.2200
1800,3.8903,9.7120,31.1440,3.9008,9.5300,30.8100
1900,3.8132,10.7000,33.7440,3.8253,10.1400,33.3600
2000,3.8202,10.7500,33.5160,3.8346,10.5800,33.1700
2100,3.8560,10.3060,32.3140,3.8731,10.3300,32.1600
2200,3.7295,12.3920,36.5180,3.7506,11.8500,35.6900
2300,3.6787,13.1060,38.1280,3.7016,12.5900,37.2700
2400,3.6376,14.0440,39.0440,3.6653,13.5000,38.0300
2500,3.5972,14.8960,40.1000,3.6234,14.4600,39.3300
2600,3.5689,16.1120,41.6400,3.6013,15.7500,41.1100
2700,3.5202,16.2500,42.4740,3.5512,15.9500,42.1700
2800,3.5090,16.2740,42.9880,3.5434,15.9100,41.8400
2900,3.4703,17.1400,43.8820,3.5038,16.3300,43.1700
3000,3.4470,17.2440,44.1560,3.4869,16.9700,42.8100
3100,3.4411,17.6400,44.1320,3.4805,16.9400,43.2000
3200,3.4246,18.5540,44.9680,3.4682,17.8700,43.7700
3300,3.3956,18.6020,45.7880,3.4375,18.0700,45.0700
3400,3.3759,19.1640,46.1480,3.4182,19.3100,45.1400
3500,3.3144,20.4560,48.4520,3.3633,20.0300,46.8000
3600,3.3009,20.3520,48.3180,3.3510,19.5600,46.5900
3700,3.2709,21.4460,49.2680,3.3222,20.4300,48.0600
3800,3.2574,21.9760,49.6640,3.3195,21.2700,48.1500
3900,3.2192,21.3760,50.4100,3.2890,20.4200,48.2900
4000,3.2231,21.8500,50.0640,3.2919,20.8400,47.9000
4100,3.1580,23.2960,52.8420,3.2247,21.6200,50.4300
4200,3.1480,23.2420,52.2380,3.2225,22.3000,50.4000
4300,3.1319,24.1820,53.3540,3.2023,22.6800,51.4200
4400,3.1037,24.3680,53.2000,3.1861,23.1200,51.3000
4500,3.0740,23.9740,54.2780,3.1624,22.6100,52.4900
