round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,4.8165,1.0160,5.0000,4.8190,1.0100,5.0000
200,4.7406,1.0000,5.0000,4.7429,1.0000,5.0000
300,4.6694,1.0020,5.1200,4.6706,1.0000,5.1100
400,4.6471,1.0000,6.0240,4.6480,1.0000,6.0000
500,4.5986,1.1980,7.6700,4.5979,1.1300,7.6300
600,4.4169,2.8640,12.0920,4.4182,2.6600,12.1100
700,4.4767,2.6920,10.9060,4.4817,2.4300,10.6600
800,4.3631,2.6380,13.2860,4.3697,2.4300,13.2200
900,4.3146,3.0900,15.0860,4.3230,3.2000,15.1900
1000,4.2320,5.0160,18.3340,4.2412,5.0800,18.2700
1100,4.2130,4.8380,18.6580,4.2213,4.6400,18.0300
1200,4.1161,6.3440,22.6960,4.1249,6.1300,22.7200
1300,4.1086,5.6280,21.8480,4.1182,5.5500,21.5600
1400,4.0333,7.3260,25.4660,4.0394,7.3100,25.6900
1500,4.1745,5.6160,22.6120,4.1875,5.2800,22.2200
1600,3.9994,7.6840,26.9580,4.0103,7.8400,26.9600
1700,4.0004,7.9780,26.6100,4.0111,7.6700,26.3700
1800,3.9297,8.6200,28.3260,3.9378,8.3600,28.2000
1900,3.8802,9.8280,31.5860,3.8875,9.6700,31.2300
2000,3.9034,8.4460,29.5680,3.9158,8.3600,29.2800
2100,3.8159,11.4720,34.8260,3.8251,11.3000,33.9600
2200,3.8138,11.1560,33.8580,3.8233,11.0700,33.3100
2300,3.7771,11.5200,34.2620,3.7865,11.6900,33.9300
2400,3.7147,12.7920,36.4440,3.7319,12.2600,36.0300
2500,3.7445,12.5020,35.9440,3.7596,12.1800,35.3000
2600,3.6341,14.3440,39.5600,3.6536,14.4900,38.9600
2700,3.6393,14.0240,38.9860,3.6637,13.3400,37.7200
2800,3.6463,13.0320,37.8920,3.6772,12.0600,37.1300
2900,3.5838,14.7480,40.5600,3.6037,14.9300,40.1600
3000,3.5007,16.1200,42.3280,3.5334,15.9200,41.5100
3100,3.5228,16.0760,42.3040,3.5590,15.2900,41.6400
3200,3.4769,17.4160,42.9660,3.5147,16.6300,41.4500
3300,3.4715,17.6280,43.6100,3.5109,17.1700,42.5800
3400,3.3960,18.2720,45.5920,3.4393,17.7600,44.2200
3500,3.4002,17.8420,44.9780,3.4417,17.2900,44.1200
3600,3.3607,19.4840,47.2340,3.4056,18.6600,46.0100
3700,3.3379,19.5400,47.4460,3.3806,19.0100,46.4100
3800,3.3153,19.6360,47.7680,3.3629,19.3000,46.1400
3900,3.3025,20.6640,48.0260,3.3487,19.8000,46.9600
4000,3.3391,18.9920,47.0380,3.3993,18.6200,45.6400
4100,3.3836,19.3120,45.8580,3.4486,18.6300,44.5300
4200,3.1718,22.3260,51.3400,3.2259,21.7100,50.2900
4300,3.1612,23.4640,52.4380,3.2161,22.9200,51.1700
4400,3.1255,23.8740,52.3620,3.1874,23.0000,50.8800
4500,3.1730,23.1320,52.0280,3.2303,22.5300,50.8000
4600,3.1192,24.0420,52.7260,3.1809,22.9200,51.0000
4700,3.1148,23.8500,52.4960,3.1851,22.7800,50.8000
4800,3.0978,24.0020,53.5680,3.1680,23.3300,51.7100
4900,3.0325,25.7680,55.3100,3.1069,24.7100,53.1400
5000,3.0643,25.3280,54.7060,3.1305,24.5800,52.8600
5100,3.1469,22.9680,51.3400,3.2294,22.0700,49.2100
5200,2.9821,26.3840,56.4420,3.0613,25.3100,54.4200
5300,2.9957,26.2780,55.5960,3.0748,25.1800,53.9900
5400,2.9544,27.2740,57.2180,3.0370,26.1800,55.4900
5500,2.9603,26.6460,56.2040,3.0506,25.2400,54.1600
5600,2.9338,26.9880,57.4440,3.0219,25.7600,55.6200
5700,2.9064,28.3260,58.6840,2.9974,27.4100,56.4500
5800,2.9726,26.5820,57.1000,3.0588,25.5300,55.0100
5900,2.8555,28.9700,59.4080,2.9524,27.4900,57.1400
6000,2.8842,27.9840,58.3020,2.9848,26.7000,55.6600
6100,2.8010,30.2520,60.8560,2.9050,29.0200,58.0200
6200,2.7843,30.3740,61.1820,2.8852,28.8000,58.7100
6300,2.7529,30.4920,61.9020,2.8646,28.9500,59.4000
6400,2.7905,29.7380,60.6280,2.9046,28.0500,58.1800
6500,2.7918,30.2040,61.7060,2.8940,29.1200,59.0200
6600,2.7260,31.9320,62.3960,2.8392,30.3700,59.4500
6700,2.7219,31.2680,62.3580,2.8397,29.5000,59.6800
6800,2.6722,32.7540,63.7960,2.7883,30.7700,60.9700
6900,2.7304,31.7220,61.8780,2.8597,29.6700,59.1300
7000,2.6165,33.7460,64.8040,2.7473,31.7900,62.1200
7100,2.6182,33.6480,64.8940,2.7518,31.7300,61.6400
7200,2.6748,32.3980,63.3080,2.8008,30.7800,60.6500
7300,2.6042,34.2480,65.0180,2.7327,32.1300,62.4600
7400,2.5727,34.7120,66.1460,2.7162,32.9400,62.7300
7500,2.6034,34.0580,64.5020,2.7407,31.9800,61.6400
7600,2.5032,36.5520,67.4700,2.6442,34.0300,64.3200
7700,2.5459,34.9580,66.3640,2.6864,32.9000,63.4300
7800,2.4721,37.2320,68.2980,2.6165,34.7000,64.8100
7900,2.4436,37.8020,68.6400,2.5981,35.3700,65.7100
8000,2.4544,37.3720,68.5340,2.6156,34.7500,65.0200
8100,2.4092,38.3400,69.5180,2.5843,35.0200,65.4700
8200,2.4342,37.8280,68.5940,2.5976,35.1300,65.2700
8300,2.3498,39.5100,70.7680,2.5253,36.0300,67.0800
8400,2.3619,39.3800,70.3700,2.5422,36.3000,66.2000
8500,2.5028,36.2480,67.0540,2.6863,33.1400,62.7400
8600,2.3330,39.7940,70.6520,2.5165,36.4300,66.7800
8700,2.3229,40.0180,71.2520,2.5021,37.1100,67.7700
8800,2.5258,35.3820,66.6180,2.6981,32.8500,63.0000
8900,2.2969,40.5920,71.4700,2.4927,37.0300,67.0800
9000,2.2627,41.6960,72.4220,2.4618,37.9000,68.3800
9100,2.2047,42.9500,73.3520,2.4189,38.9000,69.1800
9200,2.2736,41.2040,72.2560,2.4788,37.5300,67.9400
9300,2.2094,42.3940,73.3120,2.4302,38.5200,68.7100
9400,2.1964,42.9860,73.3620,2.4207,38.6800,69.1300
9500,2.2139,42.3780,72.8800,2.4267,38.3400,68.5900
9600,2.1736,43.6560,74.2980,2.3936,39.2000,69.6200
9700,2.1445,44.1060,75.0120,2.3850,39.4600,69.6600
9800,2.1059,44.9100,75.3580,2.3475,40.0300,70.6800
9900,2.1550,43.9240,74.2380,2.3845,39.3600,69.6900
10000,2.0652,46.0280,76.2480,2.3104,41.2500,71.1600
10100,2.0750,45.6280,75.9660,2.3265,40.7300,70.8400
10200,2.0616,45.9280,76.2800,2.3230,41.3200,71.3900
10300,2.1358,44.0740,74.1980,2.3988,39.8000,69.5500
10400,2.0239,46.8020,76.8260,2.2881,41.3700,71.5700
10500,2.0139,47.0600,77.1840,2.2979,41.0200,71.3600
10600,2.0228,46.8420,76.9560,2.3022,41.5000,71.7300
10700,1.9992,47.3200,77.4940,2.2705,41.9100,71.6000
10800,1.9316,48.6300,78.2700,2.2296,42.4100,72.9700
10900,1.9465,48.5820,78.2700,2.2390,42.8200,72.6600
11000,1.9784,47.9560,77.8080,2.2837,41.6900,71.9000
11100,1.9391,48.7440,78.3020,2.2513,42.5900,72.5300
11200,1.9688,47.7940,78.1480,2.2768,42.0200,72.1700
11300,1.9742,47.7760,77.8220,2.2917,41.7000,72.0000
11400,1.8548,51.1820,80.1000,2.1690,44.4000,73.8900
11500,1.8994,49.7700,79.3680,2.2297,43.4400,73.0900
11600,1.8577,50.7120,79.8380,2.1971,43.6300,73.9100
11700,1.8231,51.6240,80.4300,2.1688,44.7800,74.1600
11800,1.8186,51.7300,80.7900,2.1745,44.3900,74.1600
11900,1.7920,52.0180,81.0100,2.1510,44.5200,74.4800
12000,1.7705,52.4320,81.2940,2.1496,44.4300,74.5600
12100,1.8433,50.6080,79.7660,2.2327,43.4000,73.3000
12200,1.7868,52.0440,80.7740,2.1757,44.1700,73.8400
12300,1.7377,53.2060,81.8000,2.1412,45.4500,74.8900
12400,1.7581,52.9880,81.4060,2.1556,45.3400,73.9100
12500,1.7130,53.7520,82.2520,2.1348,45.1200,74.9600
12600,1.7010,54.1840,82.3860,2.1173,45.5400,75.0300
12700,1.7215,53.5980,81.9160,2.1514,45.0400,74.5600
12800,1.9405,48.9160,79.1940,2.3336,41.9400,71.7600
12900,1.6759,54.5360,82.7920,2.1120,46.0100,75.0500
13000,1.6706,55.2080,83.0860,2.1053,45.9700,75.4700
13100,1.7055,53.9540,82.2760,2.1341,45.4900,74.7700
13200,1.6311,55.6380,83.6720,2.0958,46.4600,76.1700
13300,1.6528,55.2540,83.0020,2.1270,46.1000,75.2800
13400,1.5758,57.2220,84.3980,2.0485,47.6200,76.7200
13500,1.5941,56.7140,84.1400,2.0877,46.8500,76.2900
13600,1.6264,55.6260,83.3500,2.1222,46.1300,75.1000
13700,1.6252,55.6220,83.5920,2.1376,46.2000,75.1000
13800,1.5671,57.2740,84.3580,2.0725,47.3400,76.0800
13900,1.5441,57.6380,84.8180,2.0621,47.4000,76.9500
14000,1.6533,55.2400,83.3540,2.1736,46.1600,74.8400
14100,1.6065,56.0540,83.8060,2.1422,46.5700,75.2400
14200,1.5513,57.7180,84.5900,2.1094,47.3700,76.1900
14300,1.5370,58.2440,85.5180,2.0658,47.2900,76.3700
14400,1.4672,59.5680,86.1260,2.0628,48.4900,77.2000
14500,1.6886,54.3180,83.1960,2.2484,44.6300,74.2800
14600,1.4886,58.9580,85.7160,2.0951,47.7900,76.5000
14700,1.4919,59.2400,85.7280,2.0548,47.7000,76.7000
14800,1.3906,61.8440,87.1080,1.9900,49.6600,77.9200
14900,1.4189,61.2980,86.9260,2.0028,49.0200,77.3300
15000,1.4084,61.2100,86.8100,2.0093,49.1600,77.5500
15100,1.3770,61.9320,87.4920,2.0350,49.4200,77.7100
15200,1.4002,61.0700,87.1960,2.0668,48.4300,77.5400
15300,1.3739,61.9260,87.5720,2.0376,48.9300,77.6400
15400,1.3920,61.6760,87.0960,2.0593,48.6300,76.7900
15500,1.4120,60.8220,86.7600,2.0880,48.6100,76.6500
15600,1.3323,62.7800,88.0080,2.0061,50.0100,78.0200
15700,1.3506,62.5740,87.7800,2.0523,49.5900,77.4300
15800,1.3232,62.9840,88.3060,2.0323,49.7600,78.1400
15900,1.2993,63.6720,88.4920,2.0132,49.8300,78.0600
16000,1.2918,64.1740,88.4580,2.0152,49.6800,78.3000
16100,1.2565,64.7140,89.0340,1.9874,50.4000,78.4700
16200,1.2543,64.6960,89.2600,2.0160,50.0600,78.5500
16300,1.2431,65.1500,89.2740,2.0140,50.2500,78.2100
16400,1.2689,64.4080,88.9600,2.0414,49.4800,77.9800
16500,1.2401,65.3620,89.3260,2.0053,50.2700,78.4400
16600,1.2262,65.5620,89.4420,2.0229,50.2200,78.2100
16700,1.2131,65.8580,89.5940,2.0340,50.1300,78.0200
16800,1.2576,64.6920,89.3260,2.0976,48.8100,77.8800
16900,1.1831,66.4760,90.4200,2.0098,50.3600,78.8700
17000,1.1641,67.4380,90.0160,2.0284,50.7700,78.4000
17100,1.1576,67.3020,90.3120,2.0106,51.0500,78.7000
17200,1.1353,67.8240,90.7200,2.0043,50.8700,78.8100
17300,1.1620,67.1940,90.3780,2.1041,50.8200,78.2100
17400,1.1633,66.7440,90.3700,2.0999,49.8600,78.4000
17500,1.2981,63.6720,88.7240,2.2034,48.2300,76.0400
17600,1.1158,68.0980,90.9420,2.0338,50.8400,78.5900
17700,1.1001,68.5440,91.1720,2.0341,51.2400,78.8800
17800,1.1207,68.1620,91.0580,2.0922,51.0200,78.3900
17900,1.1045,68.1820,91.1520,2.1206,50.4600,78.6100
18000,1.0900,69.0200,91.2220,2.0347,51.0300,78.8800
18100,1.0768,69.1300,91.5720,2.0882,51.2100,78.4100
18200,1.0425,70.0640,91.8720,2.0196,51.1000,78.8300
18300,1.0668,69.4140,91.6020,2.0780,51.3600,78.6600
18400,1.0615,69.6720,91.5400,2.0739,51.5600,78.9700
