round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.4442,10.0000,68.9580,2.4416,10.0000,68.9100
200,2.2130,13.7480,70.7980,2.2086,14.3400,70.5900
300,2.4089,19.2980,69.5800,2.3976,19.7200,69.5500
400,2.5607,14.9640,71.1260,2.5576,14.8300,71.1600
500,2.2338,20.5560,69.8640,2.2336,20.9900,69.8300
600,2.2985,16.3040,67.2920,2.2971,16.5300,67.1400
700,2.0652,22.3800,80.0320,2.0603,22.3600,80.1500
800,2.0755,18.0620,80.3380,2.0707,18.1700,80.4200
900,2.1859,21.6380,81.8160,2.1901,21.7600,82.1900
1000,2.0136,23.2280,81.8580,2.0139,22.9300,82.1700
1100,1.9104,27.7960,82.7500,1.9126,27.7900,82.2600
1200,1.8991,28.3180,85.5160,1.8960,28.1300,85.7400
1300,1.7415,32.4120,88.2740,1.7395,32.5200,87.9800
1400,1.9540,26.0540,83.6120,1.9481,25.8900,83.7300
1500,1.6438,36.7400,89.6380,1.6331,36.9900,89.8900
1600,1.7744,33.6980,88.5240,1.7702,33.7400,88.8300
1700,1.5864,40.4520,90.2000,1.5780,40.0800,90.5200
1800,1.5532,39.5140,92.5660,1.5465,39.8000,92.6100
1900,1.6143,39.4180,91.7540,1.5999,39.7100,92.0000
2000,1.9965,30.8780,80.9840,1.9987,31.4000,80.9800
2100,1.4734,47.0640,92.1720,1.4708,46.6500,92.4000
2200,1.7597,37.5680,88.1420,1.7508,37.8700,88.2500
2300,1.4206,45.6660,94.1020,1.4274,44.6400,94.0600
2400,1.4313,46.5020,93.6060,1.4387,46.2200,93.5000
2500,1.5227,43.0000,92.3340,1.5292,42.6400,91.9700
2600,1.3331,49.9160,94.9560,1.3459,49.3700,94.8400
2700,1.2940,52.8500,94.7060,1.3059,52.9900,94.4800
2800,1.3242,51.2440,94.2900,1.3369,51.2000,94.4800
2900,1.2234,56.9980,95.5320,1.2362,55.9600,95.4700
3000,1.2589,54.3180,95.0320,1.2732,54.0200,94.5600
3100,1.2119,55.8480,95.8860,1.2252,55.3700,95.7900
3200,1.2998,52.7120,94.6900,1.3165,52.7800,94.3100
3300,1.3337,51.2420,95.4100,1.3616,50.0100,95.3000
3400,1.4196,49.7420,93.7080,1.4399,48.9600,93.6600
3500,1.1582,57.2500,96.2780,1.1822,55.8500,96.1400
3600,1.5638,48.3420,92.0740,1.5813,48.0400,92.0100
3700,1.0829,60.6600,96.3400,1.1153,59.7000,96.2700
3800,1.1864,58.4620,95.8280,1.2209,57.4100,95.4900
3900,1.0376,62.6320,96.7040,1.0642,61.4900,96.4900
4000,1.1496,60.0180,96.5040,1.1912,58.9600,95.9500
4100,0.9909,64.2320,96.8720,1.0276,63.0800,96.7400
4200,1.0864,61.5500,96.5980,1.1128,61.0600,96.2500
4300,1.0692,63.0360,95.7800,1.1102,61.8600,95.4200
4400,0.9238,66.6900,97.8340,0.9576,65.2400,97.8100
4500,0.9248,67.3340,97.4820,0.9630,65.9900,97.3000
4600,0.9441,65.6980,97.8780,0.9889,64.0900,97.5300
4700,1.0154,63.6560,97.2160,1.0551,62.4700,96.8200
4800,0.9843,65.4480,97.2280,1.0259,64.0300,96.8700
4900,1.0484,64.2020,95.9960,1.1133,62.2300,95.4300
5000,0.8556,69.7820,97.6860,0.9015,68.4000,97.2300
5100,0.8811,68.9680,97.7200,0.9297,67.3700,97.4800
5200,0.8438,70.4440,97.9080,0.9103,68.1300,97.4200
5300,0.7623,73.6160,98.5140,0.8183,72.0100,98.1400
5400,0.9308,67.0080,97.2360,0.9809,64.9600,96.8100
5500,0.8188,71.0820,97.8740,0.8798,69.6600,97.4600
5600,0.7694,72.6880,98.2820,0.8344,71.3200,97.9400
5700,0.7950,71.5820,98.4520,0.8519,69.2300,98.1600
5800,0.7638,73.6240,98.2640,0.8207,71.8600,97.9700
5900,0.6706,76.6980,98.8680,0.7402,74.4400,98.5300
6000,0.7074,75.6860,98.5160,0.7705,74.0200,98.3500
6100,0.6624,77.1120,98.7840,0.7232,74.8200,98.4500
6200,0.6489,76.9540,98.8440,0.7187,75.3700,98.4400
6300,0.7633,73.8640,98.2160,0.8373,72.1300,97.6600
6400,0.6937,76.4380,98.7780,0.7707,74.3300,98.2900
6500,0.5869,79.8460,99.0620,0.6579,77.5900,98.5500
6600,0.6579,77.3340,98.5440,0.7311,74.9200,98.0900
6700,0.6461,77.1120,98.9660,0.7211,74.3700,98.5200
6800,0.6964,76.1440,98.5500,0.7786,74.1300,98.1100
6900,0.5603,80.8920,99.1660,0.6410,77.8000,98.8300
7000,0.5549,80.5620,99.1160,0.6498,78.5000,98.6400
