round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,1.6611,40.1740,90.0080,1.6531,40.7700,90.3000
200,1.4914,46.4500,92.6480,1.4934,46.5900,92.2500
300,1.3564,52.5160,94.2960,1.3622,52.1000,94.1300
400,1.2179,57.0780,95.1400,1.2347,56.1200,94.6300
500,1.1289,60.5520,95.9780,1.1532,59.5700,95.2700
600,1.0467,63.1580,96.5800,1.0840,62.0500,95.9800
700,0.9972,65.0780,97.0260,1.0470,63.7300,96.3800
800,0.9169,68.0180,97.4940,0.9696,66.1500,96.9900
900,0.8591,69.9640,97.8280,0.9177,68.0300,97.3000
1000,0.8282,71.3560,97.9620,0.9022,68.8600,97.2500
1100,0.7863,72.6240,98.2520,0.8667,69.9500,97.4900
1200,0.7240,74.9580,98.4020,0.8177,71.6000,97.6700
1300,0.7123,75.0060,98.4760,0.8177,71.8800,97.9200
1400,0.6817,76.2900,98.5480,0.7902,73.2400,97.7300
1500,0.6547,77.1020,98.7420,0.7746,73.4500,97.9900
1600,0.6461,77.5700,98.7920,0.7703,73.6900,97.9100
1700,0.6116,78.8080,98.8820,0.7421,74.7500,98.1200
1800,0.6019,78.9520,98.9160,0.7544,74.1900,98.0200
1900,0.5706,80.1300,99.0160,0.7181,75.9200,98.0900
2000,0.5708,80.0400,99.1220,0.7311,75.1300,98.2300
2100,0.5455,80.9100,99.1140,0.7112,76.0000,98.2300
2200,0.5287,81.5560,99.2540,0.7024,76.1400,98.2600
2300,0.5137,81.8120,99.2620,0.7010,76.3400,98.2600
2400,0.4988,82.6540,99.2800,0.6907,76.4000,98.1800
2500,0.4931,82.9160,99.2920,0.6882,76.7000,98.2200
2600,0.4799,83.0880,99.3680,0.6879,76.8300,98.3100
2700,0.4618,83.7960,99.4160,0.6724,77.6800,98.2300
2800,0.4550,84.0680,99.4260,0.6745,77.4800,98.3100
2900,0.4388,84.7120,99.4660,0.6565,78.2800,98.4700
3000,0.4456,84.4060,99.4200,0.6683,77.7300,98.3000
3100,0.4215,85.2880,99.5020,0.6588,78.1900,98.3700
3200,0.4182,85.2360,99.5440,0.6669,77.9000,98.3500
3300,0.4213,85.1520,99.5320,0.6700,78.0100,98.2900
3400,0.4105,85.6120,99.5580,0.6599,77.7000,98.3600
3500,0.3868,86.4020,99.6020,0.6645,78.6700,98.1900
3600,0.3792,86.5800,99.6140,0.6498,78.9900,98.4300
3700,0.3630,87.2580,99.6460,0.6495,78.7300,98.4000
3800,0.3785,86.7020,99.6740,0.6492,78.7900,98.4400
3900,0.3726,87.0000,99.6180,0.6522,78.7700,98.4000
4000,0.3635,87.1620,99.6720,0.6491,79.2000,98.4900
4100,0.3526,87.5560,99.7040,0.6460,78.9300,98.4600
4200,0.3502,87.6080,99.6760,0.6538,78.6500,98.5300
4300,0.3520,87.6260,99.6560,0.6514,78.7900,98.4800
4400,0.3362,88.1160,99.7600,0.6394,79.3500,98.4600
4500,0.3318,88.3520,99.7220,0.6495,79.2900,98.3600
4600,0.3168,88.7440,99.7460,0.6473,79.8400,98.4800
4700,0.3181,88.7100,99.7420,0.6465,79.8100,98.4600
4800,0.3114,88.8640,99.7500,0.6498,79.4200,98.5700
4900,0.3028,89.3080,99.7760,0.6510,79.5400,98.4600
5000,0.2979,89.5240,99.7820,0.6409,79.7000,98.3900
5100,0.3005,89.5320,99.7780,0.6435,79.2700,98.5600
5200,0.2928,89.7180,99.8140,0.6496,79.8800,98.5600
5300,0.2900,89.6540,99.8200,0.6515,79.6500,98.3100
5400,0.2809,89.8720,99.8180,0.6545,80.0000,98.4700
5500,0.2785,90.0940,99.8280,0.6446,80.2900,98.6700
5600,0.2767,90.3000,99.8240,0.6571,79.5800,98.5400
5700,0.2824,89.9900,99.7960,0.6558,79.6600,98.5000
5800,0.2721,90.4180,99.8400,0.6442,80.3000,98.6400
5900,0.2643,90.7180,99.8600,0.6560,79.8700,98.5100
