round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,4.7722,1.0000,5.0000,4.7726,1.0000,5.0000
200,4.7209,1.0000,5.3240,4.7211,1.0000,5.3600
300,4.6539,1.0000,5.0000,4.6540,1.0000,5.0000
400,4.6319,1.0000,5.0000,4.6320,1.0000,5.0000
500,4.6350,1.0660,5.5360,4.6353,1.0500,5.5200
600,4.4780,1.8680,10.1660,4.4817,1.8000,9.8400
700,4.3911,2.8860,11.5680,4.3936,3.0700,11.5700
800,4.2894,4.1420,15.2880,4.2882,4.2000,15.5800
900,4.2005,4.0720,17.1040,4.2071,4.2700,17.1100
1000,4.1601,4.4420,18.6700,4.1670,4.0600,18.2100
1100,4.0756,4.9200,20.7480,4.0825,5.0800,20.6100
1200,4.0292,6.1000,22.9300,4.0375,6.2600,22.5300
1300,4.1330,4.5260,19.2200,4.1372,4.4300,18.7000
1400,3.9572,7.3960,26.7060,3.9642,7.2400,26.4600
1500,4.0318,5.5060,24.0340,4.0389,5.0900,23.8400
1600,3.8851,7.8420,28.5960,3.8934,7.9400,28.4700
1700,3.8467,8.3580,30.6280,3.8616,8.2900,29.7500
1800,3.8294,9.2360,31.1480,3.8380,9.3100,31.3900
1900,3.8034,9.7860,32.5060,3.8196,10.0000,31.9300
2000,3.7748,10.7980,33.1720,3.7903,10.2400,33.1000
2100,3.7412,10.3240,34.1860,3.7562,10.7700,34.2400
2200,3.6253,12.5580,38.4820,3.6445,12.3700,37.8400
2300,3.6419,12.4660,38.0840,3.6659,12.3300,37.2500
2400,3.5410,14.6900,41.6620,3.5644,14.3700,41.2700
2500,3.4723,15.5900,43.5100,3.4928,15.4200,43.0600
2600,3.4937,15.3640,43.1700,3.5221,14.8500,42.3400
2700,3.4034,16.0840,45.3740,3.4369,15.7900,44.3100
2800,3.4071,16.8420,44.8180,3.4416,16.1900,43.8300
2900,3.3533,17.6300,46.7120,3.3839,17.2800,46.7300
3000,3.2978,19.1000,47.7760,3.3376,18.7800,46.8800
3100,3.2279,20.4720,50.7540,3.2657,19.9400,49.6300
3200,3.1254,23.1040,53.4200,3.1730,21.9900,51.9600
3300,3.1725,21.4180,51.2140,3.2148,21.0400,49.9500
3400,3.0821,23.3940,54.1220,3.1283,22.7700,53.1800
3500,2.9987,25.0500,56.0540,3.0533,25.1200,54.2900
3600,3.0347,24.2160,55.4920,3.0923,23.3200,54.1100
3700,2.9154,26.5720,57.8480,2.9822,25.9500,56.7500
