round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
100,2.3609,11.7111,62.7556,2.3628,11.6544,62.5367
200,2.0543,20.7967,78.4967,2.0594,20.7322,78.1622
300,2.0782,20.6611,77.5356,2.0819,20.3878,77.4622
400,2.5023,18.0956,70.9878,2.5099,17.9967,70.8633
500,2.1571,19.6633,78.6589,2.1652,19.5044,78.4400
600,1.9153,27.0111,83.5056,1.9222,27.1444,83.0100
700,1.9194,24.8800,84.9644,1.9270,24.7089,84.5011
800,1.8624,27.8322,83.7111,1.8693,27.6011,83.4278
900,1.7655,32.0367,88.5611,1.7718,31.8978,88.2089
1000,1.7778,33.1833,86.3356,1.7859,33.4478,85.8456
1100,1.9594,32.4144,81.9522,1.9669,32.3022,81.8278
1200,1.6505,36.3611,89.9878,1.6587,35.9811,89.6467
1300,1.6443,37.7078,90.2656,1.6517,37.5000,89.8478
1400,1.9101,31.5856,86.9089,1.9194,31.4022,86.6656
1500,1.7064,37.3144,87.9322,1.7162,36.9922,87.6667
1600,1.6870,36.1478,88.8833,1.6970,36.0622,88.3911
1700,1.7666,34.0022,85.4611,1.7776,33.6433,85.0044
1800,1.6637,38.6733,89.5900,1.6748,38.3456,89.2356
1900,1.5732,39.4878,91.9933,1.5872,39.1433,91.6200
2000,1.4984,44.6611,92.1244,1.5126,44.0311,91.8411
2100,1.5283,42.2022,91.9878,1.5441,41.5967,91.5767
2200,1.8786,34.8533,88.9200,1.8895,34.5700,88.5856
2300,1.4659,44.0756,93.1911,1.4820,43.7533,92.8067
2400,1.5056,44.7800,92.5589,1.5218,44.3089,92.0456
2500,1.4531,46.4678,93.2456,1.4718,45.7267,92.8256
2600,1.3781,49.3367,93.3022,1.3978,48.4889,92.9522
2700,1.3743,49.6378,92.9822,1.3952,49.0344,92.5278
2800,1.4899,45.9067,93.3033,1.5083,45.3467,92.8900
2900,1.3620,49.2111,93.6844,1.3834,48.6522,93.1522
3000,1.6184,42.3278,91.7167,1.6430,41.7300,91.1644
3100,1.3283,50.9033,94.3389,1.3506,49.9967,93.9167
3200,1.3755,50.5611,93.7100,1.4004,49.7556,93.2944
3300,1.3778,50.4700,94.0589,1.4032,49.8178,93.4756
3400,1.2697,54.0656,94.8933,1.2981,52.8489,94.3067
3500,1.3826,50.0711,93.4478,1.4117,49.3856,92.8844
3600,1.3924,48.2956,93.4989,1.4198,47.6144,92.9533
3700,1.5753,43.3511,91.4433,1.5966,42.6722,91.0756
3800,1.4649,45.9856,91.7089,1.4951,45.0300,91.0833
3900,1.2933,51.4922,94.4644,1.3277,50.4156,93.9111
4000,1.2878,52.5956,94.6756,1.3193,51.7289,94.0300
4100,1.1790,57.8400,95.5411,1.2167,56.4867,94.8044
4200,1.2395,54.3767,94.5956,1.2750,53.2289,94.0633
