round,train_loss,train_top1,train_top5,test_loss,test_top1,test_top5
50,2.1998,16.6900,68.6220,2.1976,16.8800,68.6200
100,1.8725,30.3940,86.7320,1.8713,31.1000,86.1700
150,1.7234,38.1680,87.9480,1.7207,38.2100,88.2600
200,1.6038,41.4280,91.4440,1.6024,41.6200,91.0600
250,1.5004,46.6940,92.6320,1.4994,46.6900,92.3500
300,1.4257,47.6480,93.6580,1.4273,47.6700,93.5000
350,1.3293,53.2660,94.5600,1.3305,53.2900,94.4700
400,1.3020,54.0440,94.8460,1.3040,53.8800,94.7000
450,1.2992,53.6160,94.9440,1.3112,52.7400,94.6100
500,1.2058,58.4700,95.4280,1.2128,58.1100,95.5000
550,1.1887,57.9580,95.6920,1.2071,57.0300,95.5700
600,1.2256,55.6940,95.8920,1.2450,54.9700,95.8100
650,1.1371,59.3880,96.1500,1.1520,59.6400,95.7400
700,1.0865,61.5400,96.4260,1.1098,60.7800,96.2600
750,1.0357,63.5780,96.7580,1.0592,62.8200,96.3000
800,1.0167,64.3400,96.9680,1.0477,63.1700,96.5900
850,1.0346,63.6720,96.6880,1.0677,62.5300,96.2200
900,0.9505,66.6980,97.2880,0.9878,65.8200,96.8500
950,0.9801,65.4940,97.1220,1.0191,63.9500,96.8700
1000,0.9263,67.4380,97.4540,0.9729,65.8600,96.8500
1050,0.9015,68.4860,97.4500,0.9439,67.7400,96.6800
1100,0.9346,66.5600,97.5200,0.9821,65.4300,96.8800
1150,0.8990,67.6860,97.8440,0.9605,66.3200,97.0100
1200,0.8634,69.3920,97.9900,0.9123,67.7700,97.4000
1250,0.8521,69.9680,97.9660,0.9116,68.5200,97.2400
1300,0.8321,70.4420,98.2180,0.9038,68.2800,97.2400
1350,0.8007,71.6480,98.1420,0.8774,69.8000,97.4100
1400,0.8417,70.4580,97.9180,0.9182,68.5900,97.0000
1450,0.7749,72.4900,98.3620,0.8522,70.3600,97.4000
1500,0.7637,73.1400,98.3740,0.8470,70.8400,97.4800
1550,0.7361,74.1240,98.5260,0.8209,71.7100,97.4900
1600,0.7377,74.1620,98.4320,0.8358,71.0700,97.4900
1650,0.7428,73.6140,98.6320,0.8349,71.0100,97.7300
1700,0.7198,74.6340,98.5320,0.8138,71.9300,97.6500
1750,0.7508,72.9580,98.5400,0.8509,70.2100,97.5700
1800,0.6892,75.6340,98.8120,0.7939,72.4300,98.0100
1850,0.6935,75.5180,98.7240,0.8042,72.0700,97.7800
1900,0.6662,76.7020,98.8460,0.7737,73.3500,97.8300
1950,0.6826,75.8760,98.7040,0.7948,72.7500,97.6600
2000,0.6611,76.5700,98.8900,0.7701,73.0500,97.8100
2050,0.6563,76.7080,98.8920,0.7708,73.0600,98.0100
2100,0.6330,77.7180,98.9600,0.7505,74.5800,97.9500
2150,0.6500,77.1080,98.7800,0.7761,73.6900,97.6200
2200,0.6359,77.7380,99.0200,0.7499,74.0000,98.0200
2250,0.6141,78.3300,99.0560,0.7423,74.8200,98.0000
2300,0.6096,78.3620,99.1060,0.7435,74.6200,98.0300
2350,0.6193,77.4760,99.1540,0.7607,73.5700,98.1600
2400,0.6001,78.5980,99.0800,0.7343,74.3200,98.1100
2450,0.6189,78.1420,99.0480,0.7634,73.8100,98.0100
2500,0.6354,77.0720,99.0720,0.7782,72.0900,98.2000
2550,0.5935,78.8140,99.0520,0.7468,74.6000,97.8000
2600,0.5834,79.2740,99.1580,0.7301,74.6200,98.0700
2650,0.6022,78.7080,99.0520,0.7637,74.1900,97.8700
2700,0.5536,80.4820,99.2360,0.7112,75.7200,98.2400
2750,0.6139,77.6480,99.1560,0.7781,73.8700,98.1000
2800,0.5707,79.5940,99.2020,0.7310,75.8800,98.0800
2850,0.5613,79.9020,99.2460,0.7230,75.6800,98.2400
2900,0.5524,80.2020,99.3500,0.7265,75.9900,98.1000
2950,0.5676,79.7780,99.1800,0.7379,75.0800,98.2700
3000,0.5193,81.5120,99.3560,0.7004,76.2200,98.3800
3050,0.5277,81.2760,99.3560,0.7091,75.9900,98.2100
3100,0.5273,81.2940,99.3020,0.7058,76.4000,98.1100
3150,0.5126,81.5620,99.4020,0.7031,76.3100,98.2200
3200,0.5021,82.0320,99.4740,0.6948,76.9300,98.2900
3250,0.5092,81.9480,99.4040,0.7052,76.2700,98.1800
3300,0.5079,81.8500,99.4280,0.7017,76.5900,98.1400
3350,0.5026,81.9860,99.4240,0.6977,76.8700,98.3000
3400,0.5094,81.7620,99.4480,0.7128,76.4300,98.3000
3450,0.4995,82.2680,99.4240,0.7064,77.0700,98.1300
3500,0.5138,81.5060,99.4600,0.7169,76.3600,98.2700
3550,0.4687,83.2320,99.6120,0.6768,77.8400,98.4600
